Organization_name,Min. Project,Rating,Hourly_rate,Total_Employees,Locality,Region,Profile,Website,Mail,Phone
HyperTrends Global Inc.," $25,000+ ",5,$100 - $149,"""10 - 49""","San Diego,",CA,https://clutch.co/profile/hypertrends-global,http://www.hypertrends.com,sales@hypertrends.com,"
800-626-3503 "
Wetware Systems Private Limited," $5,000+ ",5,< $25,"""10 - 49""","Gurgaon,",None,https://clutch.co/profile/wetware-systems-private,http://wetwaresystems.in/,business@wetwaresystems.in,"
91-9718123766 "
XAM," $10,000+ ",5,None,"""10 - 49""","Sydney,",None,https://clutch.co/profile/xam,http://xam-consulting.com/app-dev-gen?utm_source=clutchio&utm_medium=clutchio,drew@xam-consulting.com,"
0404 865 350 "
A6 Digital," $5,000+ ",5,$25 - $49,"""10 - 49""","London,",None,https://clutch.co/profile/a6-digital,https://a6digital.com,hello@a6digital.com,"
+44 7400482759 "
Intobi," $5,000+ ",5,$25 - $49,"""10 - 49""","Kyiv,",None,https://clutch.co/profile/intobi,http://intobi.com,info@intobi.com,"
+380635042412 "
Liki Mobile Solutions," $10,000+ ",4.5,$25 - $49,"""10 - 49""","Lodz,",None,https://clutch.co/profile/liki-mobile-solutions,https://likims.com/,office@likims.com,"
(+48) 42 203 94 85 "
XeoDev," $10,000+ ",5,$50 - $99,"""2 - 9""","Orlando,",FL,https://clutch.co/profile/xeodev,https://www.xeodev.com/,partners@xeodev.com,"
(844) 884-9773 "
INTELLISOFT Corp," $10,000+ ",4.8,$25 - $49,"""10 - 49""","Las Vegas,",NV,https://clutch.co/profile/intellisoft-corp,http://www.intellisoftware.net,sales@intellisoftware.net,"
+1.702.4257804 "
Webomaze Technologies," $1,000+ ",5,< $25,"""50 - 249""","Zirakpur,",None,https://clutch.co/profile/webomaze-technologies,https://www.webomaze.com,hello@webomaze.com,"
+91-855-687-0133 "
Shinetech Europe," $25,000+ ",5,$50 - $99,"""250 - 999""","London,",None,https://clutch.co/profile/shinetech-europe,http://www.shinetechsolution.com,info@shinetechsolution.com,"
 "
Jazzros Software Development," $5,000+ ",4.5,$25 - $49,"""10 - 49""","Kharkiv,",None,https://clutch.co/profile/jazzros-software-development,http://www.jazzros.com,info@jazzros.com,"
+380985621978 "
Svitla Systems, Undisclosed,4,None,"""250 - 999""","Corte Madera,",CA,https://clutch.co/profile/svitla-systems,http://www.svitla.com,nicole@svitla.com,"
+1 415 891 8605 "
Code Plus Ltd.," $1,000+ ",5,$25 - $49,"""2 - 9""","Blagoevgrad,",None,https://clutch.co/profile/code-plus,http://codeplusmarketing.com,info@codeplusmarketing.com,"
 "
nexocode," $25,000+ ",4.9,$25 - $49,"""2 - 9""","Cracow,",None,https://clutch.co/profile/nexocode,https://www.nexocode.com,info@nexocode.com,"
+48 12 3769540 "
Nextware Technologies, Undisclosed,4.7,$100 - $149,"""2 - 9""","Santa Monica,",CA,https://clutch.co/profile/nextware-technologies,http://www.nextwaretech.com/,sales@nextwaretech.com,"
+1 (310) 955-9919 "
NeuroSYS," $5,000+ ",4.4,$25 - $49,"""10 - 49""","Wrocaw,",None,https://clutch.co/profile/neurosys,http://www.neurosys.com,m.kasprzak@neurosys.com,"
(0048) 71 750 41 15 "
StaffYourTeam, Undisclosed,4.8,$25 - $49,"""50 - 249""","New York,",NY,https://clutch.co/profile/staffyourteam,http://staffyourteam.com/,yuliya.gudkova@oxagile.com,"
855 466 9244 "
Margasoft Corp.," $10,000+ ",4.8,$50 - $99,"""10 - 49""","Burbank,",CA,https://clutch.co/profile/margasoft-corp,http://margasoft.com/,sales@margasoft.com,"
+1.866.907.4081 "
MyTech Solutions," $5,000+ ",5,< $25,"""10 - 49""","Aurangabad,",None,https://clutch.co/profile/mytech-solutions,http://mytechsolutions.co.in,mahesh@teammytech.com,"
+91.982.327.3939 "
WebDreamLab," $5,000+ ",5,$25 - $49,"""50 - 249""","Lviv,",None,https://clutch.co/profile/webdreamlab,http://webdreamlab.com,sales@webdreamlab.com,"
+380930000714 "
Droxic," $10,000+ ",4.8,$50 - $99,"""50 - 249""","Sofia,",None,https://clutch.co/profile/droxic,http://droxic.com,george.georgiev@droxic.com,"
+359.2.870.4704 "
Pronto Software Solutions Private Limited," $5,000+ ",5,< $25,"""10 - 49""","Bengalore,",None,https://clutch.co/profile/pronto-software-solutions-private,http://www.pronto-ss.com,contact@pronto-ss.com,"
+91.80.2653.0359 "
Bridge Global, Undisclosed,4.3,$25 - $49,"""50 - 249""","Schiphol,",None,https://clutch.co/profile/bridge-global,http://bridge-global.com/,info@bridge-global.com,"
+31 (0) 20 22 21 72 9 "
Programmers.io," $5,000+ ",4.8,< $25,"""10 - 49""","Dallas,",TX,https://clutch.co/profile/programmersio,http://www.programmers.io/,,"
+1-800-600-5822 "
Rlogical Techsoft Pvt. Ltd.," $1,000+ ",4.8,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/rlogical-techsoft,http://www.rlogical.com,contact@rlogical.om,"
+919824601707 "
Prototyp," $1,000+ ",5,$50 - $99,"""2 - 9""","Osijek,",None,https://clutch.co/profile/prototyp,http://prototyp.digital,hello@prototyp.digital,"
+385955147795 "
Gorrion Software House," $1,000+ ",4.9,$25 - $49,"""10 - 49""","Gliwice,",None,https://clutch.co/profile/gorrion-software-house,https://www.gorrion.io/,hello@gorrion.io,"
+48 884 880 380 "
Five Exceptions Software Solutions Pvt Ltd," $1,000+ ",4.7,< $25,"""10 - 49""","Indore,",None,https://clutch.co/profile/five-exceptions-software-solutions,https://www.5exceptions.com/,info@5exceptions.com,"
+91.0731.4002593 "
Prishusoft," $1,000+ ",5,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/prishusoft,http://www.prishusoft.com,prishusoft@gmail.com,"
9537120913 "
Direction Software Solutions," $10,000+ ",4.3,$50 - $99,"""250 - 999""","Mumbai,",None,https://clutch.co/profile/direction-software-solutions,http://direction.biz/,s.chainani@direction.biz,"
912261525000 "
Acropolium ," $5,000+ ",5,$25 - $49,"""50 - 249""",None,None,https://clutch.co/profile/acropolium,http://www.acropolium.com,info@acropolium.com,"
 "
InAllMedia, Undisclosed,5,$25 - $49,"""2 - 9""","Seattle,",WA,https://clutch.co/profile/inallmedia,http://inallmedia.com,sales@inallmedia.com,"
+01.212.4203.3030 "
Tech9," $5,000+ ",5,$50 - $99,"""10 - 49""","Lehi,",UT,https://clutch.co/profile/tech9,http://www.tech9.com,sales@tech9.com,"
+1.801.692.3252  "
revolve," $5,000+ ",5,$25 - $49,"""10 - 49""","Katowice,",None,https://clutch.co/profile/revolve,http://revolve.pro,it@revolve.pro,"
+48 695 400 481 "
Emerline," $50,000+ ",5,None,"""50 - 249""","Mountain View,",CA,https://clutch.co/profile/emerline,https://emerline.com,info@emerline.com,"
+1 650 625 83 47 "
SVAPS Systems, Undisclosed,4.5,$25 - $49,"""10 - 49""","Minsk,",None,https://clutch.co/profile/svaps-systems,http://svaps.com,sales@svaps.com,"
+375296559088 "
Bridge Technology Services," $25,000+ ",5,$25 - $49,"""10 - 49""","Bandung,",None,https://clutch.co/profile/bridge-technology-services,http://www.bridgetech.co.id,info@bridgetech.co.id,"
+6287822000788 "
Sprinterra," $5,000+ ",4,$25 - $49,"""50 - 249""","New York,",NY,https://clutch.co/profile/sprinterra,http://sprinterra.com,info@sprinterra.com,"
212-300-37-74 "
MedRec Technologies ," $5,000+ ",5,$25 - $49,"""50 - 249""","London,",None,https://clutch.co/profile/medrec-technologies,https://medrectechnologies.com,hello@medrectechnologies.com,"
+44.7466035003 "
SP TECH Inc," $1,000+ ",4.5,< $25,"""2 - 9""","Gaithersburg,",MD,https://clutch.co/profile/sp-tech,http://www.sptechusa.com,info@sptechusa.com,"
+1.610.986.4971 "
ProTechGenie," $5,000+ ",4.8,$25 - $49,"""10 - 49""","Jaipur,",None,https://clutch.co/profile/protechgenie,http://www.protechgenie.com/,info@protechgenie.com,"
+91-7300097493 "
Jaguar Labs," $5,000+ ",4,$25 - $49,"""50 - 249""","Zapopan,",None,https://clutch.co/profile/jaguar-labs,http://www.jaguarlabs.com,ventas@jaguarlabs.com,"
52(33)1561.3626 "
"Overture Consulting, LLC"," $5,000+ ",5,$100 - $149,"""2 - 9""","Plano,",TX,https://clutch.co/profile/overture-consulting,http://overtureconsulting.com,info@overtureconsulting.com,"
972-218-0179 "
Aguai Solutions Pvt Ltd, Undisclosed,4,$25 - $49,"""10 - 49""","Bangalore,",None,https://clutch.co/profile/aguai-solutions,http://www.aguaisolutions.com,contactus@aguaisolutions.com,"
91.9880244406 "
Blue Brick, Undisclosed,4.5,$25 - $49,"""10 - 49""","Lodz,",None,https://clutch.co/profile/blue-brick,http://www.bluebrick.pl/en/,tom@bluebrick.pl,"
 "
Simplogics Solutions Pvt Ltd," $5,000+ ",2.3,< $25,"""10 - 49""","Trivandrum,",None,https://clutch.co/profile/simplogics-solutions,http://simplogics.com/,sales@simplogics.com,"
+91 9847050516 "
Blueberry Consultants," $50,000+ ",None,$25 - $49,"""50 - 249""","Birmingham,",None,https://clutch.co/profile/blueberry-consultants,https://www.bbconsult.co.uk/,enquiries-contact@bbconsult.co.uk,"
+44 0121 285 6404 "
TEAM International," $25,000+ ",None,$50 - $99,"""250 - 999""","Lake Mary,",FL,https://clutch.co/profile/team-international,https://www.teaminternational.com/,sales@teaminternational.com,"
+1 407-708-5790 "
Crimson," $25,000+ ",None,$200 - $300,"""50 - 249""","Birmingham,",None,https://clutch.co/profile/crimson,https://www.crimson.co.uk,,"
+44 01675 466 477 "
Pulsion," $25,000+ ",None,$200 - $300,"""10 - 49""","Glasgow,",None,https://clutch.co/profile/pulsion,https://www.pulsion.co.uk/,info@pulsion.co.uk,"
+44 0141 352 2280 "
The Nerdery," $100,000+ ",None,$150 - $199,"""250 - 999""","Bloomington,",MN,https://clutch.co/profile/nerdery,https://nerdery.com/,info@nerdery.com,"
877.664.6373 "
StartLightSoft Web Studio," $5,000+ ",None,$25 - $49,"""10 - 49""","Palm Coast,",FL,https://clutch.co/profile/startlightsoft-web-studio,http://www.startlightsoft.com,info@startlightsoft.com,"
+1 732 567-5358 "
Albus Technologies, Undisclosed,None,None,"""10 - 49""","Bhubaneswar,",None,https://clutch.co/profile/albus-technologies,http://www.albustechnologies.com,info@albustechnologies.com,"
0674.2585.995 "
Impact Technology Software Development, Undisclosed,None,$50 - $99,"""2 - 9""","Kendal,",None,https://clutch.co/profile/impact-technology-software-development,http://www.impacttechnology.co.uk/software-development,sales@impacttechnology.co.uk,"
01539 822667 "
Techbit Solutions Pvt. Ltd. ," $10,000+ ",None,$25 - $49,"""50 - 249""","Mohali,",None,https://clutch.co/profile/techbit-solutions,http://www.techbitsolution.com/,tech@techbitsolution.com,"
0172 509 9507 "
Transition Computing ," $10,000+ ",None,None,"""10 - 49""","Milton Keynes,",None,https://clutch.co/https%3A//clutch.co/profile/transition-computing,http://www.transitioncomputing.com/,solutions@transitioncomputing.com,"
01908 657960 "
Devbridge Group ," $250,000+ ",None,$50 - $99,"""250 - 999""","Chicago,",IL,https://clutch.co/profile/devbridge-group,https://www.devbridge.com/,sales@devbridge.com,"
312.242.1642 "
01 IT Solutions," $1,000+ ",None,$50 - $99,"""2 - 9""","Westmont,",IL,https://clutch.co/profile/01-it-solutions,http://01itsolution.com/,info@01itsolution.com,"
331-425-5135 "
PNN Soft, Undisclosed,None,$25 - $49,"""50 - 249""","Kiev ,",None,https://clutch.co/profile/pnn-soft,http://www.pnnsoft.com,j.rybalkina@pnn.in.ua,"
+ 38-044-239-9897 "
HYS Enterprise," $1,000+ ",None,$25 - $49,"""50 - 249""","Odesa,",None,https://clutch.co/profile/hys-enterprise,http://www.hys-enterprise.com/Home/Main,info@hys-enterprise.com,"
+31 (0) 20 893 22 02 "
TechnoBrains IT Solution Pvt Ltd," $10,000+ ",None,$25 - $49,"""50 - 249""","Chantilly,",VA,https://clutch.co/profile/technobrains-it-solution,http://www.technobrains.net,leads@technobrains.net,"
+18044907716 "
Onwelo," $10,000+ ",None,$25 - $49,"""250 - 999""","New York,",NY,https://clutch.co/profile/onwelo,http://www.onwelo.com,contact@onwelo.com,"
6464079471 "
"Enforme Interactive, Inc.", Undisclosed,None,$100 - $149,"""10 - 49""","Frederick,",MD,https://clutch.co/profile/enforme-interactive,http://www.enforme.com,Carrie@enforme.com,"
301-694-0273 "
Order Of Code, Undisclosed,None,$25 - $49,"""10 - 49""","Przemyl,",None,https://clutch.co/profile/order-code,http://www.orderofcode.com/,office@orderofcode.com,"
 "
MMTR, Undisclosed,None,< $25,"""50 - 249""","Kostroma,",None,https://clutch.co/profile/mmtr,http://www.mmtr.ru,rsmirnov@mmtr.ru,"
 "
Wintellect ," $5,000+ ",None,$100 - $149,"""10 - 49""","Atlanta,",GA,https://clutch.co/profile/wintellect,https://www.wintellect.com/,info@wintellect.com,"
1.865.966.5528 "
Hexacta," $5,000+ ",None,$25 - $49,"""250 - 999""","Buenos Aires,",None,https://clutch.co/profile/hexacta,http://www.hexacta.com/,hi@hexacta.com,"
54.11.5299.5400 "
JMB Lab ," $5,000+ ",None,$25 - $49,"""10 - 49""","Gdask,",None,https://clutch.co/profile/jmb-lab,http://jmblab.com,p.jurek@jmblab.com,"
 "
Kavin Corporation," $1,000+ ",None,$25 - $49,"""10 - 49""","Bangalore,",None,https://clutch.co/profile/kavin-corporation,http://www.kavinsoft.com,kaushal@kavintech.com,"
+91 - 944 983 5712 "
Edsson Software," $1,000+ ",None,$25 - $49,"""50 - 249""","Kyiv,",None,https://clutch.co/profile/edsson-software,https://www.edsson.com/,rohanin@edsson.com,"
+380504522957 "
SysG Soft Solutions," $1,000+ ",None,< $25,"""50 - 249""","Cork,",None,https://clutch.co/profile/sysg-soft-solutions,http://www.sysgsoft.com,nitin@sysgsoft.com,"
+35 3877.835.397 "
TATEEDA," $25,000+ ",None,$25 - $49,"""10 - 49""","San Diego,",CA,https://clutch.co/profile/tateeda,http://tateeda.com,gurus@tateeda.com,"
858.353.0780 "
D-HIT ," $5,000+ ",None,$25 - $49,"""10 - 49""",None,None,https://clutch.co/profile/d-hit,http://www.dhitsolutions.com,support@dhitservices.in,"
 "
Alt-Craft," $5,000+ ",None,$25 - $49,"""10 - 49""","Tambov,",None,https://clutch.co/profile/alt-craft,http://alt-craft.com,info@alt-craft.com,"
+79996888778 "
Schnell Solutions, Undisclosed,None,None,"""50 - 249""","Stanmore,",None,https://clutch.co/profile/schnell-solutions,https://www.bespokesoftwaredevelopment.com,contact@schnellsolutions.com,"
0044 (0) 330 2233 155 "
Remote," $10,000+ ",None,$150 - $199,"""2 - 9""","Shrewsbury,",None,https://clutch.co/profile/remote,http://remote.online/,info@remote.online,"
174.338.7873 "
Aegis Soft Tech, Undisclosed,None,< $25,"""50 - 249""","Rajkot,",None,https://clutch.co/profile/aegis-soft-tech,https://www.aegissofttech.com/,info@aegissofttech.com,"
 "
PROXMEDIA SOFTWARE," $10,000+ ",None,$25 - $49,"""2 - 9""","Poznan,",None,https://clutch.co/profile/proxmedia-software,https://pxm-software.com/,m.szymczak@pxm-software.com,"
0048 725 270 070 "
GEMOTIAL, Undisclosed,None,$25 - $49,"""2 - 9""","Wroclaw,",None,https://clutch.co/profile/gemotial,http://www.gemotial.com,contact@gemotial.com,"
+48 505 418 136 "
UNITY-BARS," $10,000+ ",None,$25 - $49,"""50 - 249""","Kyiv,",None,https://clutch.co/profile/unity-bars,http://unity-bars.com/en/about_en.html,mykola.mytko@unity-bars.com,"
044 568 52 11 "
IDEAS ON," $25,000+ ",None,$50 - $99,"""10 - 49""","Warsaw,",None,https://clutch.co/profile/ideas,http://ideason.co/,office@ideason.co,"
 "
Rubius, Undisclosed,None,$25 - $49,"""50 - 249""","Tomsk,",None,https://clutch.co/profile/rubius,http://www.rubius.com,info@rubius.com,"
+7 (3822) 9-7777-2 "
Zaven, Undisclosed,None,$25 - $49,"""10 - 49""","Wrocaw,",None,https://clutch.co/profile/zaven,http://zaven.co,sales@zaven.co,"
+48602838038 "
Balidea," $10,000+ ",None,$25 - $49,"""50 - 249""","Santiago de Compostela,",None,https://clutch.co/profile/balidea,http://www.balidea.com/,info@balidea.com,"
+34.981.93.78.76 "
Satva Solutions," $5,000+ ",None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/satva-solutions,http://satvasolutions.com/,sales@satvasolutions.com,"
9726939798 "
Codify," $10,000+ ",None,$100 - $149,"""10 - 49""","Aberdeen ,",None,https://clutch.co/profile/codify,http://www.codify.ltd.uk/,info@codify.ltd.uk,"
122.426.1600 "
Kostya," $5,000+ ",None,$100 - $149,"""10 - 49""","Marietta,",GA,https://clutch.co/profile/kostya,https://kostya.net/,info@kostya.net,"
770.450.0001 "
RCA Digital," $10,000+ ",None,$25 - $49,"""50 - 249""","Porto Alegre,",None,https://clutch.co/profile/rca-digital,http://www.rcadigital.com.br,comercial@rcadigital.com.br,"
555130296040 "
"IowaComputerGurus, Inc.", Undisclosed,None,$100 - $149,"""2 - 9""","Ankeny,",IA,https://clutch.co/profile/iowacomputergurus,http://www.iowacomputergurus.com/,sales@iowacomputergurus.com,"
515.270.7063 "
Treta Infotech Pvt. Ltd.," $5,000+ ",None,< $25,"""10 - 49""","Surat,",None,https://clutch.co/profile/treta-infotech,http://tretainfotech.com/,mehul.d.parekh@trimantra.com,"
 "
Fortech, Undisclosed,None,$50 - $99,"""250 - 999""","Cluj Napoca,",None,https://clutch.co/profile/fortech,http://www.fortech.ro/,office@fortech.ro,"
+40 264 453303 (603) "
Susco Solutions," $50,000+ ",None,$100 - $149,"""2 - 9""","Metairie,",LA,https://clutch.co/profile/susco-solutions,http://www.suscosolutions.com,info@suscosolutions.com,"
5042649343 "
Software Development UAE, Undisclosed,None,$25 - $49,"""10 - 49""",None,None,https://clutch.co/profile/software-development-uae,http://softwaredevelopment.ae,info@softwaredevelopment.ae,"
 "
cSharp.Company," $10,000+ ",None,$25 - $49,"""2 - 9""","Lviv,",None,https://clutch.co/profile/csharpcompany,http://csharp.company/,csharp.company@gmail.com,"
 "
KualitySoft," $10,000+ ",None,$50 - $99,"""10 - 49""","London,",None,https://clutch.co/profile/kualitysoft,http://www.kualitysoft.co.uk,hello@kualitysoft.co.uk,"
+447766970777 "
Maruti Techlabs," $5,000+ ",None,$25 - $49,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/maruti-techlabs,http://www.marutitech.com,hello@marutitech.com,"
+1 844-430-8484 "
BidOn Technology," $5,000+ ",None,$25 - $49,"""50 - 249""","Cherkasy,",None,https://clutch.co/profile/bidon-technology,http://www.bidon-tech.com,sales@bidon-tech.com,"
 "
Redtech," $25,000+ ",None,$100 - $149,"""50 - 249""","Bellevue,",WA,https://clutch.co/profile/redtech,http://www.redtech.com,hello@redtech.com,"
425.451.9855 "
Glorium Technologies, Undisclosed,None,None,"""50 - 249""","Manalapan,",NJ,https://clutch.co/profile/glorium-technologies,http://gloriumtech.com/,vmakarov@gloriumtech.com,"
888.354.0883 "
StyleTech," $10,000+ ",None,$100 - $149,"""2 - 9""","Hull ,",None,https://clutch.co/profile/styletech,https://www.styletech.co.uk/,info@styletech.co.uk,"
148.232.5779 "
Srimax Software System PVT LTD," $1,000+ ",None,$25 - $49,"""50 - 249""","Sivakasi,",None,https://clutch.co/profile/srimax-software-system,http://www.srimax.com/,sales@srimax.com,"
+91-4562-272323 "
RIIS LLC," $10,000+ ",None,$50 - $99,"""50 - 249""","Troy,",MI,https://clutch.co/profile/riis,http://riis.com/,info@riis.com,"
248.351.1200 "
Abilitics," $5,000+ ",None,$25 - $49,"""10 - 49""","Sofia,",None,https://clutch.co/profile/abilitics,http://www.abilitics.com,office@abilitics.com,"
 "
Enginess, Undisclosed,None,None,"""10 - 49""","Toronto,",None,https://clutch.co/profile/enginess,https://enginess.io,info@enginess.io,"
416 901 6151 "
Technorely ," $5,000+ ",None,$25 - $49,"""10 - 49""","Kiev,",None,https://clutch.co/profile/technorely,https://technorely.com/,info@technorely.com,"
+38(095)5097130 "
Clarisoft Technologies," $5,000+ ",None,$25 - $49,"""50 - 249""","Bucharest,",None,https://clutch.co/profile/clarisoft-technologies,https://www.clarisoft.com/,office@clarisoft.com,"
+40.722.330.588 "
PALSOFT India," $5,000+ ",None,$25 - $49,"""10 - 49""","Surat,",None,https://clutch.co/profile/palsoft-india,http://www.palsoft.co.in,info@palsoft.co.in,"
 "
INP-Software," $5,000+ ",None,< $25,"""10 - 49""","Zhitomir ,",None,https://clutch.co/profile/inp-software,http://inp-software.com,media@inp-software.com,"
380.98.274.3656 "
EBIZ TECHNOLABS, Undisclosed,None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/ebiz-technolabs,https://www.ebiztechnolabs.com/,info@ebiztechnolabs.com,"
 "
Software Mind," $50,000+ ",None,$25 - $49,"""50 - 249""","Krakow,",None,https://clutch.co/profile/software-mind,http://softwaremind.com/,tomasz.gunia@softwaremind.com,"
+48 12 252 34 00 "
Aligned Software Solutions," $5,000+ ",None,$100 - $149,"""2 - 9""","Vancouver,",None,https://clutch.co/profile/aligned-software-solutions,http://aligned.io,hello@aligned.io,"
604.259.7676. "
ISDDesign," $10,000+ ",None,$25 - $49,"""50 - 249""","Dnipro,",None,https://clutch.co/profile/isddesign,https://isddesign.com/,sales@isddesign.com,"
+380991757259 "
Pseudocode," $1,000+ ",None,$25 - $49,"""2 - 9""","Split,",None,https://clutch.co/profile/pseudocode,http://pseudocode.agency/,hi@pseudocode.agency,"
 "
EC Infosolutions Pvt. Ltd., Undisclosed,None,None,"""10 - 49""","Pune,",None,https://clutch.co/profile/ec-infosolutions,http://ecinfosolutions.com/,sushant@ecinfosolutions.com,"
+91 77200 64170 "
iGlobsyn Technologies," $1,000+ ",None,$25 - $49,"""50 - 249""","Hitchin ,",None,https://clutch.co/profile/iglobsyn-technologies,http://iglobsyn.com/,info@iglobsyn.com,"
 "
"NearSource, Inc"," $1,000+ ",None,$50 - $99,"""10 - 49""","Boca Raton,",FL,https://clutch.co/profile/nearsource,http://www.nearsource.net,sales@nearsource.net,"
5612088341 "
ThumbStack Technologies Private Limited," $1,000+ ",None,None,"""10 - 49""","Mumbai,",None,https://clutch.co/profile/thumbstack-technologies-private,http://thumbstack.in,contact@thumbstack.in,"
9619315090 "
Zipdev," $10,000+ ",None,$100 - $149,"""10 - 49""","San Diego,",CA,https://clutch.co/profile/zipdev,https://zipdev.co/,hello@zipdev.co,"
858.880.7035 "
Palador," $10,000+ ",None,$100 - $149,"""10 - 49""","Seattle,",WA,https://clutch.co/profile/palador,http://www.palador.com/,info@palador.com,"
206.267.9960 "
COG1," $10,000+ ",None,$150 - $199,"""10 - 49""","San Francisco,",CA,https://clutch.co/profile/cog1,http://cog1.com,info@cog1.com,"
 "
Arnia Software," $5,000+ ",None,$25 - $49,"""50 - 249""","Bucharest,",None,https://clutch.co/profile/arnia-software,http://www.arnia.ro/,contact@arnia.ro,"
+40 374 60 88 99 "
Relliks Systems," $1,000+ ",None,$25 - $49,"""10 - 49""","Lahore,",None,https://clutch.co/profile/relliks-systems,http://www.relliks.com,sales@relliks.com,"
00923216181488 "
Totient Business Solutions Pvt Ltd," $5,000+ ",None,< $25,"""10 - 49""","Bengaluru,",None,https://clutch.co/profile/totient-business-solutions,http://www.totient.in,info@totient.co.in,"
+91 80 2678 0415 "
Binary Informatics," $1,000+ ",None,< $25,"""50 - 249""","Noida,",None,https://clutch.co/profile/binary-informatics,http://binaryinformatics.com/,raviv@binaryinformatics.com,"
+91-8875603044 "
Workrocks, Undisclosed,None,$25 - $49,"""50 - 249"""," Dnepropetrovsk,",None,https://clutch.co/profile/workrocks,http://www.workrocks.com/,info@workrocks.ua,"
 "
UX Dream," $10,000+ ",None,$25 - $49,"""10 - 49""","Poznan,",None,https://clutch.co/profile/ux-dream,http://www.uxdream.com,hello@uxdream.com,"
+48 518 549 840 "
Winfy Software," $1,000+ ",None,< $25,"""10 - 49""","Cochin,",None,https://clutch.co/profile/winfy-software,http://www.winfysoftware.com/,contact@winfysoftware.com,"
+919387737551 "
Team In India," $10,000+ ",None,$25 - $49,"""250 - 999""","Bethesda,",None,https://clutch.co/profile/team-india,http://www.teaminindia.com,sales@teaminindia.com,"
+1 301 563 9488 "
Zabius Technologies," $5,000+ ",None,$25 - $49,"""10 - 49""","Ludhiana,",None,https://clutch.co/profile/zabius-technologies,http://zabius.com,info@zabius.com,"
+91-8800685443 "
ITMdevlabs," $25,000+ ",None,$25 - $49,"""10 - 49""","Wrocaw,",None,https://clutch.co/profile/itmdevlabs,http://itmdevlabs.com,hello@itmdevlabs.com,"
+48 510-216-892 "
CMC Global," $5,000+ ",None,< $25,"""250 - 999""","Hanoi,",None,https://clutch.co/profile/cmc-global,http://cmcglobal.com.vn,cmcglobalinfo@cmc.com.vn,"
 "
Vivid Infotech," $5,000+ ",None,$25 - $49,"""50 - 249""","Chennai,",None,https://clutch.co/profile/vivid-infotech,http://www.vividinfotech.com,kumaresh.s@vividinfotech.com,"
044.4202.3564.65 "
IQMBER," $10,000+ ",None,$25 - $49,"""10 - 49""",None,None,https://clutch.co/profile/iqmber,http://iqmber.com,sales@iqmber.com,"
+38(067) 681 73 92 "
CO-WELL ASIA," $5,000+ ",None,< $25,"""250 - 999""","Ha Noi,",None,https://clutch.co/profile/co-well-asia,http://www.co-well.vn/en/,do.bui@co-well.vn,"
+84.4.6297.3538 "
Productive Edge," $50,000+ ",None,None,"""250 - 999""","Chicago,",IL,https://clutch.co/profile/productive-edge,http://www.ProductiveEdge.com,Services@ProductiveEdge.com,"
312.561.9000 "
Verve Systems Pvt. Ltd.," $1,000+ ",None,< $25,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/verve-systems,http://vervesys.com,lead@vervesys.com,"
+91-9033-280-448 "
VYNYL, Undisclosed,None,None,"""50 - 249""","Laguna Beach,",CA,https://clutch.co/profile/vynyl,https://vynyl.com/,hello@vynyl.com,"
213.465.1360 "
AppJetty," $5,000+ ",None,$25 - $49,"""2 - 9""","Ahmedabad,",None,https://clutch.co/profile/appjetty,https://www.appjetty.com/,sales@appjetty.com,"
 "
FutureSoft," $10,000+ ",None,$25 - $49,"""10 - 49""","Sofia,",None,https://clutch.co/profile/futuresoft,https://futuresoft.bg/,info@futuresoft.bg,"
+359.2.975.5011 "
Nordic Dev," $10,000+ ",None,$100 - $149,"""2 - 9""","Minneapolis,",MN,https://clutch.co/profile/nordic-dev,https://nordicdev.io/,contact@nordicdev.io,"
+1.612.314.9852 "
itSilesia," $10,000+ ",None,$25 - $49,"""10 - 49""","Gliwice,",None,https://clutch.co/profile/itsilesia,http://itsilesia.com,info@itsilesia.com,"
+48608384069 "
Deo Labs," $5,000+ ",None,$25 - $49,"""2 - 9""","Montevideo,",None,https://clutch.co/profile/deo-labs,http://www.deo-labs.com,lucas.elmallian@deo-labs.com,"
+59894697414 "
Sedente," $10,000+ ",None,$25 - $49,"""2 - 9""","Richmond,",TX,https://clutch.co/profile/sedente,http://www.sedente.com,sales@sedente.com,"
832 359 2099 "
Design Direct UK," $1,000+ ",None,< $25,"""10 - 49""","Enfield,",None,https://clutch.co/profile/design-direct-uk,https://www.designdirectuk.com/,info@designdirectuk.com,"
+44 020 8363 4905 "
Atlas Solutions," $5,000+ ",None,$150 - $199,"""10 - 49""","Minneapolis,",MN,https://clutch.co/profile/atlas-solutions,http://www.atlas-x.com,info@atlas-x.com,"
651-24-59582 "
Antares Code Studio," $5,000+ ",None,$25 - $49,"""10 - 49""","London,",None,https://clutch.co/profile/antares-code-studio,http://www.antarescodestudio.com,hello@antarescodestudio.com,"
+44 7888 896 869 "
