Organization_name,Min. Project,Rating,Hourly_rate,Total_Employees,Locality,Region,Profile,Website,Mail,Phone
Promet Source," $10,000+ ",5,$100 - $149,"""10 - 49""","Chicago,",IL,https://clutch.co/profile/promet-source,https://www.prometsource.com/,sales@prometsource.com,"
773.525.8255 "
Spigot Design, Undisclosed,5,$50 - $99,"""2 - 9""","Park City,",UT,https://clutch.co/profile/spigot-design,http://spigotdesign.com/,info@spigotdesign.com,"
435.729.9284 "
Infigic Digital Solutions, Undisclosed,4.5,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/infigic-digital-solutions,http://www.infigic.com,info@infigic.com,"
+919601915866 "
LemonMind.com," $5,000+ ",4.5,$50 - $99,"""10 - 49""","Gdansk,",None,https://clutch.co/profile/lemonmindcom,http://lemonmind.com,hello@lemonmind.com,"
+48 58 732 27 37 "
Future Platforms," $5,000+ ",4,$50 - $99,"""10 - 49""","London,",None,https://clutch.co/profile/future-platforms,http://www.futureplatforms.com,info@futureplatforms.com,"
+44 20 7221 4529 "
Stream 9," $10,000+ ",5,$100 - $149,"""2 - 9""","Cleveland,",OH,https://clutch.co/profile/stream-9,https://www.stream9.net,info@stream9.net,"
+1.216.539.8290 "
Offshorent Pvt Ltd, Undisclosed,4.5,$50 - $99,"""50 - 249""","King Of Prussia,",PA,https://clutch.co/profile/offshorent,http://offshorent.com,priya@offshorent.com,"
484 313 4264 "
Big Couch Media Group, Undisclosed,5,$50 - $99,"""10 - 49""","Palm Springs,",FL,https://clutch.co/profile/big-couch-media-group,http://www.bigcouchmedia.com,infor@bigcouchmedia.com,"
561.733.1200 "
Fresh Design Studio," $5,000+ ",5,$100 - $149,"""10 - 49""","Chicago,",IL,https://clutch.co/profile/fresh-design-studio,http://www.freshdesignstudio.com/,info@freshds.com,"
312-880-9337 "
"DS Xpress, Inc."," $5,000+ ",4.7,$50 - $99,"""10 - 49""","Aventura,",FL,https://clutch.co/profile/ds-xpress,http://www.dsxpress.com,info@dsxpress.com,"
3053005224 "
NectarBits," $1,000+ ",5,< $25,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/nectarbits,http://www.nectarbits.com,nectarbits@gmail.com,"
+079 4032 6580 "
FLOOPEN STUDIO," $5,000+ ",5,None,"""10 - 49""","Yerevan,",None,https://clutch.co/profile/floopen-studio,http://www.floopen.com,info@floopen.com,"
+37494519901 "
Truelogic Software LLC," $50,000+ ",5,$50 - $99,"""50 - 249""",None,None,https://clutch.co/profile/truelogic-software,http://www.truelogicsoftware.com,sales@truelogicsoftware.com,"
786.708.4447 "
"SYDCON, Inc."," $5,000+ ",5,$100 - $149,"""2 - 9""","Crystal Lake,",IL,https://clutch.co/profile/sydcon,http://www.sydcon.com,info@sydcon.com,"
815-596-9030 "
State Creative," $10,000+ ",5,$150 - $199,"""2 - 9""","Oakland,",CA,https://clutch.co/profile/state-creative,https://www.statecreative.com,connect@statecreative.com,"
510.842.3826 "
Whitescape, Undisclosed,5,$50 - $99,"""10 - 49""","Tallin,",None,https://clutch.co/profile/whitescape,http://whitescape.com,hello@whitescape.com,"
+372 5645 0265 "
Vadimages," $1,000+ ",5,$50 - $99,"""2 - 9""","Portland,",OR,https://clutch.co/profile/vadimages,http://vadimages.com,create@vadimages.com,"
 "
AddWeb Solution," $5,000+ ",4.9,< $25,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/addweb-solution,https://www.addwebsolution.com/,contact@addwebsolution.com,"
+1-210-346-9359 "
Annertech, Undisclosed,4.7,$50 - $99,"""10 - 49""","Dublin,",None,https://clutch.co/profile/annertech,http://www.annertech.com,hello@annertech.com,"
+35315240312 "
Tyrannosaurus Tech," $25,000+ ",4.9,$150 - $199,"""10 - 49""","Atlanta,",GA,https://clutch.co/profile/tyrannosaurus-tech,https://tyrannosaurustech.com/,carlos@tyrannosaurustech.com,"
770.282.9628 "
Wabodryms IT Solutions," $1,000+ ",5,$25 - $49,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/wabodryms-it-solutions,http://wabodryms.com,sales@wabodryms.com,"
 "
OSOM STUDIO," $5,000+ ",4.8,$25 - $49,"""10 - 49""","d,",None,https://clutch.co/profile/osom-studio,http://www.osomstudio.com,office@osomstudio.com,"
+48 791169208 "
NuCitrus Technologies," $5,000+ ",5,$100 - $149,"""2 - 9""","Quakertown,",PA,https://clutch.co/profile/nucitrus-technologies,https://www.nucitrus.com/,sales@nucitrus.com,"
+1.800.224.1461 "
Whitesmith, Undisclosed,4.8,$50 - $99,"""10 - 49""",None,None,https://clutch.co/profile/whitesmith,http://whitesmith.co,daniel@whitesmith.co,"
 "
Web Access, Undisclosed,4.7,$50 - $99,"""10 - 49""","Wilton,",CT,https://clutch.co/profile/web-access,http://www.webaccessglobal.com,askus@webaccessglobal.com,"
203.665.0057 "
Priocept," $5,000+ ",4.5,$150 - $199,"""10 - 49""","London,",None,https://clutch.co/profile/priocept,http://priocept.com,info@priocept.com,"
+44.20.7422.0060 "
BragDeal Inc.," $10,000+ ",4.9,$100 - $149,"""2 - 9""","Vancouver,",None,https://clutch.co/profile/bragdeal,http://www.bragdeal.com,support@bragdeal.com,"
+1.844.604.2724 "
Marker Seven, Undisclosed,5,$150 - $199,"""10 - 49""","San Francisco,",CA,https://clutch.co/profile/marker-seven,http://www.markerseven.com,johnc@markerseven.com,"
415.447.2841 "
RAAK," $5,000+ ",4.8,$50 - $99,"""2 - 9""","Windsor,",None,https://clutch.co/profile/raak,http://www.raak.com.au,hello@raak.com.au,"
0419 137 303 "
"Visualwebz, LLC"," $1,000+ ",5,$50 - $99,"""2 - 9""","Renton,",WA,https://clutch.co/profile/visualwebz,https://visualwebz.com,info@visualwebz.com,"
425-336-0069 "
Maxilect LLC," $10,000+ ",5,$50 - $99,"""50 - 249""","Saint Petersburg,",None,https://clutch.co/profile/maxilect,http://maxilect.com,clutch@maxilect.com,"
+78127756086 "
Xicom Technologies Ltd.," $10,000+ ",4.8,$25 - $49,"""250 - 999""",None,None,https://clutch.co/profile/xicom-technologies,http://www.xicom.biz,sales@xicom.biz,"
 "
Agile Infoways," $5,000+ ",4.8,< $25,"""50 - 249""","Duluth,",GA,https://clutch.co/profile/agile-infoways,http://www.agileinfoways.com,inquiry@agileinfoways.com,"
585.216.9993 "
KTree Computer Solutions, Undisclosed,4.7,$25 - $49,"""50 - 249""","Hyderabad,",None,https://clutch.co/profile/ktree-computer-solutions,http://ktree.com,rfq@ktree.com,"
040-66747260 "
Comrade Web Agency," $10,000+ ",5,$100 - $149,"""10 - 49""","Chicago,",IL,https://clutch.co/profile/comrade-web-agency,http://www.ComradeWeb.com,info@comradeweb.com,"
(312) 419-7065 "
Bionic Egg," $1,000+ ",5,$50 - $99,"""Freelancer""","New York,",NY,https://clutch.co/profile/bionic-egg,http://www.bionicegg.com,incubate@bionicegg.com,"
 "
Matrid Technologies," $1,000+ ",5,< $25,"""10 - 49""","Mohali,",None,https://clutch.co/profile/matrid-technologies,http://www.matridtech.net,sales@matridtech.net,"
9814117817 "
"NCode Technologies, Inc"," $1,000+ ",4.2,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/ncode-technologies,https://www.ncodetechnologies.com/,info@ncodetechnologies.com,"
+91 9979973983 "
ADCI Solutions," $5,000+ ",5,$25 - $49,"""10 - 49""","Omsk,",None,https://clutch.co/profile/adci-solutions,http://adcisolutions.com/,ak@adcillc.com,"
+1 (407) 413-9319 "
Otreva, Undisclosed,5,$100 - $149,"""2 - 9""","Jessup,",PA,https://clutch.co/profile/otreva,http://www.otreva.com,info@otreva.com,"
888.570.8166 "
Intelegain Technologies," $10,000+ ",4.9,$25 - $49,"""50 - 249""","Dallas,",TX,https://clutch.co/profile/intelegain-technologies,https://www.intelegain.com,contactus@intelegain.com,"
(214) 233-0880 "
BoTree Technologies," $10,000+ ",4.6,$25 - $49,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/botree-technologies,http://www.botreetechnologies.com,shardul.bhatt@botreetechnologies.com,"
+91 81411 89890 "
Wishtree Technologies, Undisclosed,None,None,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/wishtree-technologies,http://www.wishtreetech.com,info@wishtreetech.com,"
 "
Brightgrove," $5,000+ ",4.8,$25 - $49,"""50 - 249""","Kharkiv,",None,https://clutch.co/profile/brightgrove,http://www.brightgrove.com,info@brightgrove.com,"
+38 057 751 89 51 "
Stigasoft," $5,000+ ",4.8,$25 - $49,"""50 - 249""","Gurgaon,",None,https://clutch.co/profile/stigasoft,http://www.stigasoft.com,sales@stigasoft.com,"
+911244703900 "
OMSOFTWARE PVT LTD," $5,000+ ",4.4,< $25,"""250 - 999""","Brighton,",CO,https://clutch.co/profile/omsoftware,http://www.omsoftware.net,raj@omscorps.com,"
303.586.1318 / 818.433.4047 "
Software Development Europe, Undisclosed,5,$25 - $49,"""10 - 49""","Durham,",NC,https://clutch.co/profile/software-development-europe,http://www.sdeusa.com/,info@sdeusa.com,"
919.806.4453 "
Vector Media Group," $25,000+ ",5,$150 - $199,"""10 - 49""","New York,",NY,https://clutch.co/profile/vector-media-group,https://www.vectormediagroup.com/,stuart@vectormediagroup.com,"
212.380.8227 "
Montrose Software, Undisclosed,4.9,$50 - $99,"""10 - 49""","South Orange,",NJ,https://clutch.co/profile/montrose-software,http://www.montrosesoftware.com,hello@montrosesoftware.com,"
 "
"Vizual Technologies, Inc."," $1,000+ ",5,$25 - $49,"""10 - 49""","Aventura,",FL,https://clutch.co/profile/vizual-technologies,https://vizualtech.com,info@vizualtech.com,"
1.305.767.2174 "
Kogi Mobile, Undisclosed,5,$25 - $49,"""10 - 49""","Miami,",FL,https://clutch.co/profile/kogi-mobile,https://www.kogimobile.com,contact@kogimobile.com,"
786.374.2303 "
Nicasio Design & Development, Undisclosed,4.6,$150 - $199,"""2 - 9""","Savannah ,",GA,https://clutch.co/profile/nicasio-design-development,http://www.nicasiodesign.com,felix@nicasiodesign.com,"
912.292.1716 "
ToBeCode," $10,000+ ",5,$50 - $99,"""2 - 9""","Sofia,",None,https://clutch.co/profile/tobecode,http://tobecode.com,office@tobecode.com,"
+359 888 43 88 92 "
Gravita Infotech, Undisclosed,5,< $25,"""10 - 49""","Jaipur,",None,https://clutch.co/profile/gravita-infotech,http://www.gravitainfotech.com/,info@gravitainfotech.com,"
+91 141 4057700, 4057783 "
Devise Interactive," $10,000+ ",4.6,$100 - $149,"""10 - 49""","Irvine,",CA,https://clutch.co/profile/devise-interactive,http://www.deviseinteractive.com,hello@deviseinteractive.com,"
949.208.1403 "
Morroni Technologies, Undisclosed,4.8,$100 - $149,"""2 - 9""","Media,",PA,https://clutch.co/profile/morroni-technologies,http://www.morroni.com/,info@morroni.com,"
610.891.9922 "
Dayspring Technologies," $50,000+ ",4.8,$150 - $199,"""10 - 49""","San Francisco,",CA,https://clutch.co/profile/dayspring-technologies,https://www.dayspring-tech.com/,sales@dayspring-tech.com,"
415.247.9420 "
FROGRIOT - digital studio," $5,000+ ",5,$50 - $99,"""10 - 49""",None,None,https://clutch.co/profile/frogriot-digital-studio,http://www.frogriot.com/en,nb@frogriot.com,"
+48 530 238 042 "
UNL Solutions LTD," $5,000+ ",4.8,$25 - $49,"""50 - 249""","Loughborough ,",None,https://clutch.co/profile/unl-solutions,http://unl.solutions,info@unl.solutions,"
+44 1509 733445 "
Flexi IT ," $1,000+ ",5,$25 - $49,"""10 - 49""","Zaporozhie,",None,https://clutch.co/profile/flexi-it,https://flexi.ink/,partners@flexi.ink,"
+1 888-228-8052 "
Contus," $5,000+ ",4.9,$25 - $49,"""250 - 999""","Atlanta,",GA,https://clutch.co/profile/contus,http://www.contus.com,bd@contus.in,"
+1 408 707 2982 "
Ace creative webtech Pvt Ltd," $1,000+ ",5,< $25,"""10 - 49""",None,None,https://clutch.co/profile/ace-creative-webtech,http://www.acecreativetech.com/,naveen@acecreativewebtech.com,"
 "
Phases Design Studio," $1,000+ ",5,$100 - $149,"""2 - 9""","Denver,",CO,https://clutch.co/profile/phases-design-studio,https://www.designfiles.net/,info@designfiles.net,"
303.995.1472 "
#10 LLC," $5,000+ ",4,$100 - $149,"""2 - 9""","San Francisco,,",CA,https://clutch.co/profile/10,https://www.nr10.com,info@nr10.com,"
415.357.1771 "
Skynix," $1,000+ ",5,$25 - $49,"""10 - 49""","Kyiv,",None,https://clutch.co/profile/skynix,https://skynix.company,bogdan.kushlyk@skynix.co,"
 "
COING," $5,000+ ",5,$25 - $49,"""50 - 249""","Novi Sad,",None,https://clutch.co/profile/coing,https://coingdevelopment.com,hello@coi.ng,"
+381.21.571.341 "
BLKDG, Undisclosed,4.9,$100 - $149,"""2 - 9""","Denver,",CO,https://clutch.co/profile/blkdg,http://blkdg.com,info@blackdogdigi.com,"
716.946.7397 "
Techno Infonet," $5,000+ ",5,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/techno-infonet,http://www.technoinfonet.com,sales@technoinfonet.com,"
+91.79.4030.7527 "
SEOTM Digital Agency," $1,000+ ",5,$25 - $49,"""10 - 49""","Zhytomyr,",None,https://clutch.co/profile/seotm-digital-agency,https://www.seotm.com/en/,sales@seotm.com,"
+380674118077 "
Tandem," $10,000+ ",5,$100 - $149,"""2 - 9""","Oakland,",CA,https://clutch.co/profile/tandem,https://thinktandem.io/,sales@thinktandem.io,"
 "
Efinitytech," $5,000+ ",4.8,$100 - $149,"""2 - 9""","Monroe,",WA,https://clutch.co/profile/efinitytech,http://www.efinitytech.com/,sales@efinitytech.com,"
360.805.8483 "
TheOne, Undisclosed,5,$25 - $49,"""10 - 49""","Belgrade,",None,https://clutch.co/profile/theone,http://www.theone.rs,contact@theone.rs,"
381.6244.8293 "
Auxesis Infotech Pvt. Ltd.," $1,000+ ",5,< $25,"""10 - 49""","New Delhi,",None,https://clutch.co/profile/auxesis-infotech,https://auxesisinfotech.com/,admin@auxesisinfotech.com,"
+91 1145547607 "
"BlueChannel, Inc."," $1,000+ ",5,$100 - $149,"""2 - 9""","Steamboat Springs,",CO,https://clutch.co/profile/bluechannel,https://bluechannel.com/,support@bluechannel.com,"
970.367.7611 "
Web Peppers," $1,000+ ",5,$25 - $49,"""50 - 249""","Kiev,",None,https://clutch.co/profile/web-peppers,https://web-peppers.com,info@web-peppers.com,"
+38 (099) 756-4485 "
Spark Solutions, Undisclosed,3.6,$50 - $99,"""10 - 49""","Warsaw,",None,https://clutch.co/profile/spark-solutions,http://sparksolutions.co/,we@sparksolutions.co,"
+48607144001 "
Kinex Media," $25,000+ ",5,$100 - $149,"""10 - 49""","Mississauga,",None,https://clutch.co/profile/kinex-media,https://www.kinexmedia.com,info@kinexmedia.com,"
416.907.4030 "
PRI," $25,000+ ",5,$100 - $149,"""10 - 49""","Manalapan,",NJ,https://clutch.co/profile/pri,https://pri.biz,hello@pri.biz,"
856-727-5272 "
ULTIMEZ," $1,000+ ",4.5,$25 - $49,"""10 - 49""","Bangalore,",None,https://clutch.co/profile/ultimez,https://ultimez.com/,info@ultimez.com,"
809.571.5366 "
Pixlogix ," $5,000+ ",5,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/pixlogix,http://www.pixlogix.com,info@pixlogix.com,"
+91 79 29701336 "
BinaryFolks," $5,000+ ",5,$25 - $49,"""10 - 49""","Berhampore,",None,https://clutch.co/profile/binaryfolks,https://www.binaryfolks.com,sales@binaryfolks.com,"
+1-408-400-3820 "
A2 Design Inc. ," $5,000+ ",5,$25 - $49,"""10 - 49""","Omsk,",None,https://clutch.co/profile/a2-design,https://www.a2design.biz/,sales@a2design.biz,"
+1 (647) 725-9752 "
VeriQual , Undisclosed,5,$25 - $49,"""10 - 49""","Reading,",None,https://clutch.co/profile/veriqual,http://www.veriqual.co.uk,sales@veriqual.co.uk,"
44(20)3290.3443 "
Axon Solutions," $5,000+ ",4.8,$25 - $49,"""2 - 9""","Mrida,",None,https://clutch.co/profile/axon-solutions,http://www.axonsolutions.com.mx/,info@axonsolutions.com.mx,"
999.944.1287 "
Evirtual Technology," $1,000+ ",5,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/evirtual-technology,https://www.evirtualtechnology.com/,info@evirtualtechnology.com,"
7405786584 "
Pixel Jar," $5,000+ ",4.8,$100 - $149,"""2 - 9""","Tustin,",CA,https://clutch.co/profile/pixel-jar,https://www.pixeljar.com/,info@pixeljar.com,"
714.512.2107 "
InApp , Undisclosed,5,$25 - $49,"""250 - 999""","Trivandrum,",None,https://clutch.co/profile/inapp,http://www.inapp.com,mktg@inapp.com,"
91(471)252.7270 "
Gera-IT," $5,000+ ",4.7,$25 - $49,"""10 - 49""","Kiev,",None,https://clutch.co/profile/gera-it,http://gera-it.com,sales@gera-it.com,"
+380 (66) 910 22 26 "
VAO," $10,000+ ",4.9,$25 - $49,"""10 - 49""","Poznan,",None,https://clutch.co/profile/vao,https://www.vao.pl,office@vao.pl,"
+48618750114 "
TEKINFOWAY," $10,000+ ",4.9,< $25,"""10 - 49""","jersey,",NJ,https://clutch.co/profile/tekinfoway,http://www.tekinfoway.com,kin@tekinfoway.com,"
7187136654 "
Promatics Technologies," $5,000+ ",4.8,< $25,"""50 - 249""","Gurgaon,",None,https://clutch.co/profile/promatics-technologies,http://www.promaticsindia.com,business@promaticsindia.com,"
91-124-493-0770 "
Sigma Software," $10,000+ ",4.5,$25 - $49,"""250 - 999""","Kharkiv,",None,https://clutch.co/profile/sigma-software,https://sigma.software/#utm_source=clutch.co,info@sigma.software,"
+380 (57) 7660159 "
Attract Group," $5,000+ ",5,$25 - $49,"""10 - 49""","Odessa,",None,https://clutch.co/profile/attract-group,http://attractgroup.com,sales@attractgroup.com,"
+380503473055 "
devartis, Undisclosed,5,$25 - $49,"""10 - 49""","Buenos Aires,",None,https://clutch.co/profile/devartis,http://www.devartis.com,info@devartis.com,"
+54 11 4856-7112 "
Digital NINJA," $1,000+ ",5,$25 - $49,"""2 - 9""","Constanta,",None,https://clutch.co/profile/digital-ninja,https://digitalninja.ro/en,katana@digitalninja.ro,"
+40755564652 "
ICONA INC," $10,000+ ",4.9,$150 - $199,"""10 - 49""","Calgary,",None,https://clutch.co/profile/icona,https://icona.ca/,hello@icona.ca,"
403.255.9767 "
"Themis Web Technologies, Inc."," $1,000+ ",5,$100 - $149,"""Freelancer""","Los Angeles,",CA,https://clutch.co/profile/themis-web-technologies,http://www.themiswebtechnologies.com,contact@themiswebdesign.com,"
1-323-774-1236 "
Droptica," $1,000+ ",5,$25 - $49,"""10 - 49""","Wroclaw,",None,https://clutch.co/profile/droptica,https://www.droptica.com/?utm_source=clutch&utm_medium=clutch,info@droptica.com,"
+48 88 251 5514 "
SAM WEB STUDIO," $5,000+ ",4.4,$25 - $49,"""10 - 49""","New Delhi,",None,https://clutch.co/profile/sam-web-studio,https://www.samwebstudio.com,contact@samwebstudio.com,"
+91.9968353570 "
SapientPro," $5,000+ ",5,$25 - $49,"""10 - 49""","Chernivtsi,",None,https://clutch.co/profile/sapientpro,https://sapient.pro,info@sapient.pro,"
+380502646306 "
Codete," $10,000+ ",4.7,$50 - $99,"""50 - 249""","Berlin,",None,https://clutch.co/profile/codete,http://www.codete.com,mail@codete.com,"
+49 7946 95517 "
Orange35, Undisclosed,5,$25 - $49,"""10 - 49""","Ternopil,",None,https://clutch.co/profile/orange35,https://orange35.com/,support@orange35.com,"
+380676734886 "
UPlanet Inc ," $10,000+ ",5,$25 - $49,"""50 - 249""","Parker ,",CO,https://clutch.co/profile/uplanet,https://uplanet.biz/,sergii@uplanet.biz,"
+17209519470 "
LD Studios," $10,000+ ",5,$100 - $149,"""2 - 9""","Atlanta,",GA,https://clutch.co/profile/ld-studios,http://www.ldstudios.co,hello@ldstudios.co,"
770.317.4866  "
Surge Software," $25,000+ ",4.8,$100 - $149,"""50 - 249""","Bellevue,",WA,https://clutch.co/profile/surge-software,http://www.surgeforward.com,info@surgeforward.com,"
866.643.3797 "
SDI - Software Developers Inc," $1,000+ ",4.8,< $25,"""50 - 249""","Saratoga,",CA,https://clutch.co/profile/sdi-software-developers,https://softwaredevelopersindia.com,team@sdi.la,"
408.802.2885 "
Canary Software," $5,000+ ",5,< $25,"""10 - 49""","Hanoi,",None,https://clutch.co/profile/canary-software,http://canary-software.com/,info@canary-software.com,"
+84983667298 "
eCreations," $10,000+ ",5,$100 - $149,"""10 - 49""","Phoenix,",AZ,https://clutch.co/profile/ecreations,https://www.ecreations.net/,info@ecreations.net,"
623.434.1622 "
Moonstone Interactive," $25,000+ ",5,$150 - $199,"""10 - 49""","San Ramon,",CA,https://clutch.co/profile/moonstone-interactive,https://www.msinteractive.com/,contact@msinteractive.com,"
866-246-9091 "
Living Proof Creative," $10,000+ ",5,$100 - $149,"""2 - 9""","Austin,",TX,https://clutch.co/profile/living-proof-creative,http://www.livingproofcreative.com,info@livingproofcreative.comive,"
 "
Uran Company," $5,000+ ",4.8,$25 - $49,"""50 - 249""","Plovdiv ,",None,https://clutch.co/profile/uran-company,http://urancompany.com/,sergii@urancompany.com,"
+359 87 7267117 "
Think it First ," $10,000+ ",4.9,$100 - $149,"""2 - 9""","Wayne,",PA,https://clutch.co/profile/think-it-first,http://www.thinkitfirst.com,hello@thinkitfirst.com,"
610.902.0000 "
Roja Interactive," $10,000+ ",4.8,$50 - $99,"""2 - 9""","Philadelphia,",PA,https://clutch.co/profile/roja-interactive,http://www.rojaweb.com,info@rojaweb.com,"
877.854.3352 "
Inpsyde, Undisclosed,4.5,$100 - $149,"""10 - 49""","Bergisch-Gladbach,",None,https://clutch.co/profile/inpsyde,http://www.inpsyde.com,info@inpsyde.com,"
+49 2202 817 90-0 "
"ATTCK, LLC."," $75,000+ ",5,$200 - $300,"""10 - 49""","New York,",NY,https://clutch.co/profile/attck,https://attck.com,hello@attck.com,"
(917) 725-0044 "
Direct Line Development," $5,000+ ",5,$50 - $99,"""50 - 249""","King of Prussia,",PA,https://clutch.co/profile/direct-line-development,http://www.directlinedev.com,greg@directlinedev.com,"
267.626.2554 "
Vikont," $5,000+ ",5,$50 - $99,"""2 - 9""","Toronto,",None,https://clutch.co/profile/vikont,http://vikont.com,yatsa@vikontcloud.com,"
416.913.3721 "
SAG Infotech Pvt. Ltd.," $1,000+ ",4.3,< $25,"""50 - 249""","Jaipur,",None,https://clutch.co/profile/sag-infotech,https://www.sagipl.com/mobile-application-development/,tech@sagipl.com,"
+917023472073 "
DigitalWheat," $5,000+ ",5,$50 - $99,"""10 - 49""","Tallinn,",None,https://clutch.co/profile/digitalwheat,https://digitalwheat.com,hello@digitalwheat.com,"
+372 8807534 "
JD Softtech," $5,000+ ",4.6,$25 - $49,"""10 - 49""","Burlington,",MA,https://clutch.co/profile/jd-softtech,https://www.jdsofttech.com,info@jdsofttech.com,"
7819744568 "
WebSight Design , Undisclosed,5,$100 - $149,"""10 - 49""","Sausalito,",CA,https://clutch.co/profile/websight-design,https://www.websightdesign.com/,sales@websightdesign.com,"
415.331.8697 "
RST IT," $5,000+ ",4.7,$50 - $99,"""10 - 49""","Wroclaw,",None,https://clutch.co/profile/rst-it,http://rst-it.com,krzysztof.nowacki@rst-it.com,"
+48 690 976 517 "
Tragic Media," $10,000+ ",5,$100 - $149,"""2 - 9""","San Diego,",CA,https://clutch.co/profile/tragic-media,https://tragic.media/,info@tragic.media,"
619.795.6677 "
Webtivity Design Solutions, Undisclosed,5,$50 - $99,"""2 - 9""","Bradenton,",FL,https://clutch.co/profile/webtivity-design-solutions,http://www.webtivitydesigns.com,info@webtivitydesigns.com,"
941.753.7574 "
CactusSoft," $10,000+ ",4.9,$25 - $49,"""50 - 249""","Ghent,",None,https://clutch.co/profile/cactussoft,http://cactussoft.biz/,info@cactussoft.biz,"
+32 (0)9 336 18 38 "
EngineerBabu," $5,000+ ",4.3,< $25,"""50 - 249""","Indore,",None,https://clutch.co/profile/engineerbabu,https://www.engineerbabu.com/,hello@engineerbabu.com,"
+91 8225007007 "
Zaptech Solutions, Undisclosed,4,< $25,"""250 - 999""","Ahmedabad,",None,https://clutch.co/profile/zaptech-solutions,http://www.zaptechsolutions.com,info@zaptechsolutions.com,"
 "
WebWorks Agency," $1,000+ ",5,$25 - $49,"""10 - 49""","North Hollywood,",CA,https://clutch.co/profile/webworks-agency,http://webworksagency.com/,info@webworksagency.com,"
424-279-8424 "
Black Antelope," $10,000+ ",4.8,$100 - $149,"""2 - 9""","Seattle,",WA,https://clutch.co/profile/black-antelope,http://www.blackantelope.com,scott@blackantelope.com,"
415.944.1905 "
echoinnovate IT," $10,000+ ",5,< $25,"""50 - 249""","North Plymouth,",MN,https://clutch.co/profile/echoinnovate-it,https://www.echoinnovateit.com,info@echoinnovateIT.com,"
386.675.0158 "
Lunar Media, Undisclosed,4.8,$50 - $99,"""2 - 9""","Chicago,",IL,https://clutch.co/profile/lunar-media,http://www.lunarmedia.net,gina@lunarmedia.net,"
312.331.0453 "
Secret Source, Undisclosed,4.6,$25 - $49,"""10 - 49""","Las Palmas,",None,https://clutch.co/profile/secret-source,http://secret-source.eu,info@secret-source.eu,"
+34 928359902 "
Pixel Army," $5,000+ ",5,$100 - $149,"""2 - 9""","Edmonton,",None,https://clutch.co/profile/pixel-army,https://www.pixelarmy.ca,info@pixelarmy.ca,"
(780) 428-8089 "
w3ondemand Technologies," $5,000+ ",5,$25 - $49,"""10 - 49""","Mansarover, Jaipur,",None,https://clutch.co/profile/w3ondemand-technologies,http://w3ondemand.com/contact/,info@w3ondemand.com,"
+91 9166930069 "
AppsGarden," $10,000+ ",4.8,$25 - $49,"""10 - 49""","Krakw,",None,https://clutch.co/profile/appsgarden,https://appsgarden.co.uk,office@apps-garden.com,"
+48508198666 "
DOTh Inc.," $5,000+ ",5,$50 - $99,"""10 - 49""","Mississauga,",None,https://clutch.co/profile/doth,http://www.dothsolutions.com,info@dothsolutions.com,"
4168443534 "
"Fountain City, Inc."," $5,000+ ",4.5,$100 - $149,"""10 - 49""","Raleigh,",NC,https://clutch.co/profile/fountain-city,http://fountain-city.com,contact@fountain-city.com,"
5037062858 "
Codeswop," $10,000+ ",5,$100 - $149,"""10 - 49""","Cape Town,",None,https://clutch.co/profile/codeswop,https://www.codeswop.com,regardt@codeswop.com,"
+27210010377 "
Netlings , Undisclosed,4.3,< $25,"""10 - 49""","Delhi,",None,https://clutch.co/profile/netlings,http://www.netlingshq.com,support@netlingshq.com,"
011-42263490 "
Vibrant Info," $1,000+ ",4.7,< $25,"""10 - 49""","Bangalore,",None,https://clutch.co/profile/vibrant-info,http://www.vibrant-info.com,info@vibrant-info.com,"
9845283785 "
052b," $5,000+ ",5,$25 - $49,"""10 - 49""","Bydgoszcz,",None,https://clutch.co/profile/052b,http://www.052b.pl,newbusiness@052b.com,"
 "
TECLA, Undisclosed,4.8,$25 - $49,"""10 - 49""","Seattle,",WA,https://clutch.co/profile/tecla,http://www.tecla.io,info@tecla.io,"
650.353.7402 "
Spokes Digital," $1,000+ ",5,$25 - $49,"""10 - 49""","San Francisco,",CA,https://clutch.co/profile/spokes-digital,https://www.spokesdigital.us/,leeza.thomas@spokesdigital.us,"
(415) 841-2685 "
One Rockwell," $25,000+ ",3,$150 - $199,"""10 - 49""","New York,",NY,https://clutch.co/profile/one-rockwell,https://www.onerockwell.com,hello@onerockwell.com,"
212.226.5436 "
Coding Staff , Undisclosed,5,$25 - $49,"""10 - 49""","Reno,",NV,https://clutch.co/profile/coding-staff,http://www.codingstaff.com/,sales@codingstaff.com,"
775.657.5902 "
Visigility LLC," $5,000+ ",5,$100 - $149,"""2 - 9""","Tulsa,",OK,https://clutch.co/profile/visigility,https://www.visigility.com/,contact@visigility.com,"
918.779.0098 "
