Organization_name,Min. Project,Rating,Hourly_rate,Total_Employees,Locality,Region,Profile,Website,Mail,Phone
Eclipse + DDG, Undisclosed,4.8,$100 - $149,"""2 - 9""","Portland,",OR,https://clutch.co/profile/eclipse-ddg,http://doreydesigngroup.com/,info@doreydesigngroup.com,"
503.914.6495 "
Butterfly," $10,000+ ",5,$150 - $199,"""10 - 49""","Melbourne,",None,https://clutch.co/profile/butterfly,http://www.butterfly.com.au,sales@butterfly.com.au,"
0390099610 "
Axelerant," $5,000+ ",4,$50 - $99,"""50 - 249""","Atlanta,",GA,https://clutch.co/profile/axelerant,http://axelerant.com,michael@axelerant.com,"
678 935 7435 "
Innoppl," $5,000+ ",4.5,$50 - $99,"""50 - 249""","Atlanta,",GA,https://clutch.co/profile/innoppl,http://innopplinc.com,,"
+1.310.279.6584 "
Schrdinger's Cat Laboratory," $10,000+ ",5,$25 - $49,"""10 - 49""","Kyiv,",None,https://clutch.co/profile/schrodingers-cat-laboratory,http://catlab.agency,o@catlab.agency,"
+380976250493 "
DUNICE," $50,000+ ",5,$25 - $49,"""50 - 249""","Taganrog,",None,https://clutch.co/profile/dunice,http://dunice.net,hello@dunice.net,"
+7(8634) 340-636 "
DrupalJedi," $10,000+ ",4.5,$50 - $99,"""50 - 249""","New York,",NY,https://clutch.co/profile/drupaljedi,https://drupaljedi.com/,hello@drupaljedi.com,"
 "
My Web Programmer," $1,000+ ",4.9,< $25,"""10 - 49""","Atlanta,",GA,https://clutch.co/profile/my-web-programmer,http://www.mywebprogrammer.com,info@mywebprogrammer.com,"
678.841.8442 "
DICE INFOCOM PRIVATE LIMITED," $1,000+ ",4.8,$25 - $49,"""10 - 49""","Jaipur,",None,https://clutch.co/profile/dice-infocom-private,http://www.diceinfocom.com/,agarwal.sudh@gmail.com,"
91.14.1404.2145 "
Elevated Web Design," $5,000+ ",5,$50 - $99,"""2 - 9""","Fairfax,",VA,https://clutch.co/profile/elevated-web-design,https://www.elevatedwebdesign.com/,info@elevatedwebdesign.com,"
703-634-3379 "
OpenXcell," $10,000+ ",4.8,< $25,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/openxcell,https://www.openxcell.com,sales@openxcellinc.com,"
+1-888-777-4629 "
Limegrow Web Development," $5,000+ ",5,$50 - $99,"""10 - 49""","Tallinn,",None,https://clutch.co/profile/limegrow-web-development,https://limegrow.com/,hello@limegrow.com,"
+372 686-3330 "
Starcode, Undisclosed,5,< $25,"""10 - 49""","Krasnodar,",None,https://clutch.co/profile/starcode,http://en.starcode.ru/,eremin@starcode.ru,"
+7.938.484.11.01 "
Tekton Labs, Undisclosed,4.8,$25 - $49,"""10 - 49""","Mexico City,",None,https://clutch.co/profile/tekton-labs,http://www.tektonlabs.com,info@tektonlabs.com,"
55.4164.8528 "
Cloudsoft Mobile Inc.," $5,000+ ",4.8,$50 - $99,"""50 - 249""","New York,",NY,https://clutch.co/profile/cloudsoft-mobile,http://www.cloudsoftmobile.com,sales@cloudsoftmobile.com,"
855-283-4058 "
DOOR3," $25,000+ ",4.6,None,"""50 - 249""","New York,",NY,https://clutch.co/profile/door3,http://www.door3.com,projects@door3.com,"
646-351-0012 "
Hero Digital, Undisclosed,5,$150 - $199,"""50 - 249""","San Francisco,",CA,https://clutch.co/profile/hero-digital,http://www.herodigital.com,info@herodigital.com,"
415-230-0724 "
Square63," $5,000+ ",4.8,$25 - $49,"""10 - 49""","Dublin,",CA,https://clutch.co/profile/square63,http://www.square63.com,baber.javed@square63.com,"
+1 (415) 935-4424 "
HUEMOR," $25,000+ ",4.9,$100 - $149,"""10 - 49""","New York,",NY,https://clutch.co/profile/huemor,http://huemor.rocks/?utm_source=clutch&utm_medium=directory&utm_campaign=clutchlisting,sayhi@huemor.rocks,"
(631) 393-6116 "
"new target, inc.", Undisclosed,4.7,$100 - $149,"""50 - 249""","Alexandria,",VA,https://clutch.co/profile/new-target,http://www.newtarget.com,web@newtarget.com,"
703.548.3433 "
Forum One," $5,000+ ",4,$150 - $199,"""50 - 249""","Alexandria,",VA,https://clutch.co/profile/forum-one,http://forumone.com,info@forumone.com,"
703.548.1855 "
Station Four, Undisclosed,4.8,$100 - $149,"""10 - 49""","Jacksonville,",FL,https://clutch.co/profile/station-four,http://www.stationfour.com/,adurham@stationfour.com,"
904-399-3219 "
Aha Consulting," $5,000+ ",5,$100 - $149,"""2 - 9""","Lake Oswego,",OR,https://clutch.co/profile/aha-consulting,http://www.ahaconsulting.com,info@ahaconsulting.com,"
503.675.5121 "
PLATFORM," $10,000+ ",5,$100 - $149,"""10 - 49""","San Francisco,",CA,https://clutch.co/profile/platform,http://www.plat4m.com?utm_source=Clutch&utm_medium=social&utm_campaign=Clutch_profile&utm_content=CTA_visit_website,inquiry@plat4m.com,"
415.936.3025 "
VerticalWave Solutions," $10,000+ ",5,$50 - $99,"""10 - 49""","Toronto,",None,https://clutch.co/profile/verticalwave-solutions,http://verticalhq.ca,contact@verticalhq.ca,"
4168202334 "
Orange Mantra," $1,000+ ",5,< $25,"""50 - 249""","Gurgaon,",None,https://clutch.co/profile/orange-mantra,https://www.orangemantra.com/,sales@orangemantra.com,"
+91-9870289050 "
Lemberg Solutions, Undisclosed,4.8,$50 - $99,"""50 - 249""","Lviv,",None,https://clutch.co/profile/lemberg-solutions,https://lembergsolutions.com/,info@lembergsolutions.com,"
38.032.29.88.530 "
The Brihaspati Infotech Pvt. Ltd.," $5,000+ ",5,$25 - $49,"""50 - 249""","Mohali,",None,https://clutch.co/profile/brihaspati-infotech,https://www.brihaspatitech.com/,info@brihaspatitech.com,"
+1(954) 379-2149 "
Web Access, Undisclosed,4.7,$50 - $99,"""10 - 49""","Wilton,",CT,https://clutch.co/profile/web-access,http://www.webaccessglobal.com,askus@webaccessglobal.com,"
203.665.0057 "
Black Antelope," $10,000+ ",4.8,$100 - $149,"""2 - 9""","Seattle,",WA,https://clutch.co/profile/black-antelope,http://www.blackantelope.com,scott@blackantelope.com,"
415.944.1905 "
Shanahan Strategy Inc.," $10,000+ ",5,$150 - $199,"""2 - 9""","San Mateo,",CA,https://clutch.co/profile/shanahan-strategy,http://shanahanstrategy.com,grow@shanahanstrategy.com,"
650.393.5966 "
HyperArts, Undisclosed,5,$100 - $149,"""2 - 9""","Oakland,",CA,https://clutch.co/profile/hyperarts,http://www.hyperarts.com/,tim@hyperarts.com,"
510.339.6084 "
WebWorld Experts," $1,000+ ",5,< $25,"""250 - 999""","Chandigarh,",None,https://clutch.co/profile/webworld-experts,http://www.webworldexperts.com/,info@webworldexperts.com,"
+91(893)-099-9945 "
Planeteria, Undisclosed,4.5,None,"""10 - 49""","Santa Rosa,",CA,https://clutch.co/profile/planeteria,http://www.planeteria.com/,sales@planeteria.com,"
707.843.3773 "
LN Webworks," $5,000+ ",4.5,$25 - $49,"""10 - 49""","Ludhiana,",None,https://clutch.co/profile/ln-webworks,http://lnwebworks.com,info@LNwebworks.com,"
+91 9914896525, 9914827740 "
Clarion Technologies," $25,000+ ",4.7,$25 - $49,"""250 - 999""","Pune,",None,https://clutch.co/profile/clarion-technologies,http://www.clariontech.com,info@clariontech.com,"
800.902.6361 "
Catch," $10,000+ ",4,$50 - $99,"""10 - 49""","London,",None,https://clutch.co/profile/catch,http://www.catchdigital.com,newbiz@catchdigital.com,"
02074943554 "
Net Solutions ," $10,000+ ",4.8,$25 - $49,"""50 - 249""","Chandigarh,",None,https://clutch.co/profile/net-solutions,http://www.netsolutions.com/clutch,info@netsolutions.com,"
+91 (172) 431-5000 "
Activate Media, Undisclosed,4.3,$100 - $149,"""10 - 49""","London,",None,https://clutch.co/profile/activate-media,http://www.activate.co.uk/,info@activate.co.uk,"
+44 20 8810 1003  "
Brown Owl Creative," $5,000+ ",5,$100 - $149,"""2 - 9""","Stansted,",None,https://clutch.co/profile/brown-owl-creative,http://www.brownowlcreative.com,info@brownowlcreative.com,"
+44 80 0999 6164 "
7strategy," $25,000+ ",5,None,"""50 - 249""","Olathe,",KS,https://clutch.co/profile/7strategy,http://www.7strategy.com,sales@7strategy.com,"
1-888-231-3062 "
Inviqa," $50,000+ ",4,$300+,"""50 - 249""","London,",None,https://clutch.co/profile/inviqa,http://inviqa.com/,info@inviqa.com,"
020 3179 9555 "
Tandem," $10,000+ ",5,$100 - $149,"""2 - 9""","Oakland,",CA,https://clutch.co/profile/tandem,https://thinktandem.io/,sales@thinktandem.io,"
 "
QPSoftware," $10,000+  ",4,$50 - $99,"""10 - 49""","Shanghai,",None,https://clutch.co/profile/qpsoftware,https://www.qpsoftware.net,contact@qpsoftware.fr,"
+86-21-5280-7637 "
CloutSoft Technologies, Undisclosed,5,$25 - $49,"""10 - 49""","Chandigarh,",None,https://clutch.co/profile/cloutsoft-technologies,http://www.cloutsoft.com,info@cloutsoft.com,"
+91 75268 23386 "
.wrk," $5,000+ ",4.8,$25 - $49,"""10 - 49""","Novosibirsk,",None,https://clutch.co/profile/wrk,http://dotwrk.com,konstantinbiryukov.dotwrk@gmail.com,"
 "
MARSWorks Inc.," $5,000+ ",4.8,$50 - $99,"""10 - 49""","Ottawa,",None,https://clutch.co/profile/marsworks,https://marsworks.com/,sales@marsworks.com,"
1-613-860-6277 "
Andigo," $10,000+ ",4.8,$150 - $199,"""2 - 9""","New York,",NY,https://clutch.co/profile/andigo,http://www.andigo.com,alists@andigo.com,"
212-727-8445 "
Shinetech Europe," $25,000+ ",5,$50 - $99,"""250 - 999""","London,",None,https://clutch.co/profile/shinetech-europe,http://www.shinetechsolution.com,info@shinetechsolution.com,"
 "
OpsWay, Undisclosed,4.5,$50 - $99,"""50 - 249""","Wroclaw,",None,https://clutch.co/profile/opsway,http://opsway.com,start@opsway.com,"
 "
MindInventory," $5,000+ ",4.8,< $25,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/mindinventory-technologies,http://www.mindinventory.com,sales@mindinventory.com,"
+91.951.229.3490 "
Wire Media," $25,000+ ",4.7,$150 - $199,"""2 - 9""","Marina del Rey,",CA,https://clutch.co/profile/wiremedia,http://www.wiremedia.net,hello@wiremedia.net,"
310-955-4900 "
SAM WEB STUDIO," $5,000+ ",4.4,$25 - $49,"""10 - 49""","New Delhi,",None,https://clutch.co/profile/sam-web-studio,https://www.samwebstudio.com,contact@samwebstudio.com,"
+91.9968353570 "
Ameex Technologies Corp.," $10,000+ ",4.7,$50 - $99,"""250 - 999""","Schaumburg,",IL,https://clutch.co/profile/ameex-technologies-corp,http://www.ameexusa.com/,info@ameexusa.com,"
804.920.1956 "
Expansio," $10,000+ ",5,$50 - $99,"""2 - 9""","Pozna,",None,https://clutch.co/profile/expansio,http://www.expans.io,office@expansio.pl,"
 "
The Tactile Group," $10,000+ ",4.5,$100 - $149,"""10 - 49""","Philadelphia,",PA,https://clutch.co/profile/tactile-group,https://www.thetactilegroup.com/,info@thetactilegroup.com,"
215.732.2311 "
Morroni Technologies, Undisclosed,4.8,$100 - $149,"""2 - 9""","Media,",PA,https://clutch.co/profile/morroni-technologies,http://www.morroni.com/,info@morroni.com,"
610.891.9922 "
Media Elements LLC," $5,000+ ",5,$100 - $149,"""2 - 9""","San Francisco,",CA,https://clutch.co/profile/media-elements,http://www.mediaelements.net,info@mediaelements.net,"
415.670.9478 "
Nextware Technologies, Undisclosed,4.7,$100 - $149,"""2 - 9""","Santa Monica,",CA,https://clutch.co/profile/nextware-technologies,http://www.nextwaretech.com/,sales@nextwaretech.com,"
+1 (310) 955-9919 "
Vrrb Interactive," $10,000+ ",4.5,$100 - $149,"""10 - 49""","West Hollywood,",CA,https://clutch.co/profile/vrrb-interactive,http://www.vrrb.com,info@vrrb.com,"
888.988.8772 "
UPlanet Inc ," $10,000+ ",5,$25 - $49,"""50 - 249""","Parker ,",CO,https://clutch.co/profile/uplanet,https://uplanet.biz/,sergii@uplanet.biz,"
+17209519470 "
Rockon Tech Agency, Undisclosed,4.5,$25 - $49,"""10 - 49""","Warsaw,",None,https://clutch.co/profile/rockon-tech-agency,http://rockon.tech,contact@rockon.tech,"
+48.607.366.625 "
XeoDev," $10,000+ ",5,$50 - $99,"""2 - 9""","Orlando,",FL,https://clutch.co/profile/xeodev,https://www.xeodev.com/,partners@xeodev.com,"
(844) 884-9773 "
Tragic Media," $10,000+ ",5,$100 - $149,"""2 - 9""","San Diego,",CA,https://clutch.co/profile/tragic-media,https://tragic.media/,info@tragic.media,"
619.795.6677 "
Old City Interactive, Undisclosed,5,$100 - $149,"""2 - 9""","Washington,",DC,https://clutch.co/profile/old-city-interactive,https://www.oldcityinteractive.com/,info@oldcityinteractive.com,"
202-804-2475 "
RNO1," $10,000+ ",4.7,$200 - $300,"""10 - 49""","Redwood City,",CA,https://clutch.co/profile/rno1,http://rno1.com,letschat@rno1.com,"
650.268.9783 "
eGrove Systems," $1,000+ ",4.3,$25 - $49,"""50 - 249""","Parlin,",NJ,https://clutch.co/profile/egrove-systems,https://www.egrovesys.com,sales-nj@egrovesys.com,"
732 307 2655 "
Tiez Interactive Private Limited," $5,000+ ",4.5,$25 - $49,"""10 - 49""","Utrecht,",None,https://clutch.co/profile/tiez-interactive-private,http://www.tiezinteractive.com,sales@tiez.nl,"
+31 20 4276900 "
Camber Creative," $25,000+ ",4.8,$100 - $149,"""10 - 49""","Orlando,",FL,https://clutch.co/profile/camber-creative,https://www.cmbr.co/,hello@cmbr.co,"
4077065256 "
Mindster," $1,000+ ",4.5,< $25,"""10 - 49""","kozhikode,",None,https://clutch.co/profile/mindster,http://mindster.in/,info@mindster.in,"
9895155586 "
Codesushi.co, Undisclosed,4.7,$50 - $99,"""10 - 49""","Los Angeles,",CA,https://clutch.co/profile/codesushico,http://www.codesushi.co,hello@codesushi.co,"
4159102498 "
Droxic," $10,000+ ",4.8,$50 - $99,"""50 - 249""","Sofia,",None,https://clutch.co/profile/droxic,http://droxic.com,george.georgiev@droxic.com,"
+359.2.870.4704 "
Zenetix digital production," $1,000+ ",5,$25 - $49,"""2 - 9""","Dnipro,",None,https://clutch.co/profile/zenetix-digital-production,http://zenetix.com.ua/en,alex.popov@zenetix.com.ua,"
+380(96)885-75-45 "
Pattronize InfoTech," $1,000+ ",5,< $25,"""10 - 49""","Coimbatore,",None,https://clutch.co/profile/pattronize-infotech,http://www.pattronize.com,info@pattronize.com,"
+91422-4273788 "
Creed Interactive, Undisclosed,4.5,$150 - $199,"""10 - 49""","St. Paul,",MN,https://clutch.co/profile/creed-interactive,http://www.creedinteractive.com,info@creedinteractive.com,"
651.356.6996 "
Lotasoft," $5,000+ ",5,$25 - $49,"""2 - 9""","Minsk,",None,https://clutch.co/profile/lotasoft,http://www.lotasoft.com,info@lotasoft.com,"
 "
Smartbees," $1,000+ ",4.3,$25 - $49,"""2 - 9""","Opole,",None,https://clutch.co/profile/smartbees,https://smartbees.co,kontakt@smartbees.pl,"
77 333 50 25 "
PTI WebTech," $1,000+ ",5,< $25,"""10 - 49""","Jaipur,",None,https://clutch.co/profile/pti-webtech,https://www.ptiwebtech.com,info@ptiwebtech.com,"
+91 9461017829 "
Handsome," $100,000+ ",4.3,$200 - $300,"""10 - 49""","Austin,",TX,https://clutch.co/profile/handsome,http://handsome.is/,contact@handsome.is,"
512.900.1177 "
Roll'n'Code," $10,000+ ",4.8,$25 - $49,"""10 - 49""","Zaporizhya,",None,https://clutch.co/profile/rollncode,http://rollncode.com,hello@rollncode.com,"
 "
FuGenX, Undisclosed,3.4,$25 - $49,"""50 - 249""","Bangalore,",None,https://clutch.co/profile/fugenx,http://www.fugenx.in,info@fugenx.in,"
080 66116611 "
Ralph Walker Designs, Undisclosed,5,$100 - $149,"""2 - 9""","Detroit,",MI,https://clutch.co/profile/ralph-walker-designs,http://www.ralphwalkerdesigns.com,info@ralphwalkerdesigns.com,"
(313) 305-0705 "
Magic Logix," $50,000+ ",4.3,$150 - $199,"""10 - 49""","Dallas,",TX,https://clutch.co/profile/magic-logix,https://www.magiclogix.com,info@magiclogix.com,"
214.694.2162 "
Arsum," $5,000+ ",5,$50 - $99,"""2 - 9""","San Francisco,",CA,https://clutch.co/profile/arsum,https://www.arsum.com/,jk@arsum.com,"
 "
"Fountain City, Inc."," $5,000+ ",4.5,$100 - $149,"""10 - 49""","Raleigh,",NC,https://clutch.co/profile/fountain-city,http://fountain-city.com,contact@fountain-city.com,"
5037062858 "
Namango Web Development," $5,000+ ",5,$100 - $149,"""10 - 49""","Glendale,",CA,https://clutch.co/profile/namango-web-development,http://www.namango.com/,project.namango@gmail.com,"
 "
Firebrand," $10,000+ ",5,$100 - $149,"""10 - 49""","Minneapolis,",MN,https://clutch.co/profile/firebrand,http://firebrand.net,m@firebrand.net,"
 "
Clever Solution Inc.," $10,000+ ",5,$50 - $99,"""10 - 49""","New York,",NY,https://clutch.co/profile/clever-solution,https://clever-solution.com/,sg@clever-solution.com,"
 "
Zeus Group," $1,000+ ",4.4,None,"""50 - 249""","London,",None,https://clutch.co/profile/zeus-group,https://ze-us.xyz/,info@ze-us.xyz,"
+44 129 73 900 60 "
PopcornApps, Undisclosed,4.3,$100 - $149,"""250 - 999""","Fremont,",CA,https://clutch.co/profile/popcornapps,http://www.popcornapps.com,info@popcornapps.com,"
5105099934 "
Propelur," $1,000+ ",4.8,$25 - $49,"""10 - 49""","Gilbert,",AZ,https://clutch.co/profile/propelur,http://www.propelur.com/,sales@propelur.com,"
800.677.0517 "
Slidesigma," $5,000+ ",4.9,$50 - $99,"""2 - 9""","New York,",NY,https://clutch.co/profile/slidesigma,http://slidesigma.com,info@slidesigma.com,"
 "
Abbacus Technologies," $5,000+ ",4.8,$25 - $49,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/abbacus-technologies,http://www.abbacustechnologies.com,dhaval@webtechsystem.com,"
 "
Design-First, Undisclosed,4.5,$50 - $99,"""2 - 9""","Duluth,",GA,https://clutch.co/profile/design-first,http://www.design-first.com,vann@design-first.com,"
678.969.0448 "
UNL Solutions LTD," $5,000+ ",4.8,$25 - $49,"""50 - 249""","Loughborough ,",None,https://clutch.co/profile/unl-solutions,http://unl.solutions,info@unl.solutions,"
+44 1509 733445 "
NerdzLab," $10,000+ ",5,$25 - $49,"""10 - 49""","Lviv,",None,https://clutch.co/profile/nerdzlab,https://nerdzlab.com,supernerd@nerdzlab.com,"
+38.063.124.3399 "
InAllMedia, Undisclosed,5,$25 - $49,"""2 - 9""","Seattle,",WA,https://clutch.co/profile/inallmedia,http://inallmedia.com,sales@inallmedia.com,"
+01.212.4203.3030 "
CMC Software Solution, Undisclosed,4,< $25,"""50 - 249""","Hanoi,",None,https://clutch.co/profile/cmc-software-solution,http://cmc-outsource.com/en/about-us.html,outsource@cmc.com.vn,"
+84.4.3943.9066 "
360 Degree Technosoft," $5,000+ ",4.3,< $25,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/360-degree-technosoft,https://www.360technosoft.com,contact@360technosoft.com,"
+91 90 8188 8816 "
AvigoSystems," $1,000+ ",4,$50 - $99,"""2 - 9""","Fairfax,",VA,https://clutch.co/profile/avigosystems,http://www.websitedesigncompany.co,info@avigosystems.com,"
703-957-9327 "
Genico," $5,000+ ",5,$25 - $49,"""2 - 9""","Sunny Isles Beach,",FL,https://clutch.co/profile/genico,https://genico.us,hello@genico.us,"
+13053188882 "
UPH Global ," $1,000+ ",5,$25 - $49,"""2 - 9""","Minsk,",None,https://clutch.co/profile/uph-global,http://uph-digital.com,hello@uph-digital.com,"
+ 375 33 614 3646 "
Teczon Labs," $1,000+ ",4,< $25,"""Freelancer""","Lahore,",None,https://clutch.co/profile/teczon-labs,https://www.teczonlabs.com/,info@teczonlabs.com,"
+923334703069 "
Phase2 ," $10,000+ ",None,$150 - $199,"""50 - 249""","Alexandria,",VA,https://clutch.co/profile/phase2,https://www.phase2technology.com/,info@phase2technology.com,"
703.548.6050 "
Advomatic, Undisclosed,None,$150 - $199,"""10 - 49""","New York,",NY,https://clutch.co/profile/advomatic,http://www.advomatic.com/,sales@advomatic.com,"
212-812-4180 "
Appnovation Technologies," $10,000+ ",None,$100 - $149,"""250 - 999""","Vancouver,",None,https://clutch.co/profile/appnovation-technologies,http://www.appnovation.com,contact@appnovation.com,"
604.568.0313 "
Duo Consulting, Undisclosed,None,$100 - $149,"""10 - 49""","Chicago,",IL,https://clutch.co/profile/duo-consulting-0,http://www.duoconsulting.com/,msilverman@duoconsulting.com,"
312.529.3000 "
Entity Creative - Out of Business, Undisclosed,4.5,$50 - $99,"""2 - 9""","Shawnee Mission,",KS,https://clutch.co/profile/entity-creative-out-business,http://www.entitycreative.com,info@entitycreative.com,"
913.230.2242 "
miggle," $25,000+ ",None,$200 - $300,"""10 - 49"""," brighton & hove,",None,https://clutch.co/profile/miggle,http://www.miggle.co.uk/,info@miggle.co.uk,"
+44 (0) 1273 358448 "
"WebEnertia, Inc."," $25,000+ ",None,$100 - $149,"""50 - 249""","San Jose,",CA,https://clutch.co/profile/webenertia,https://www.webenertia.com,info@webenertia.com,"
(408)246-0000 "
AG Prime," $5,000+ ",None,$25 - $49,"""10 - 49""",None,None,https://clutch.co/profile/ag-prime,http://www.ag-prime.com,contact@ag-prime.com,"
 "
Graphite Digital," $25,000+ ",None,$200 - $300,"""10 - 49""","Brighton,",None,https://clutch.co/profile/graphite-digital,https://www.graphitedigital.com/,contact@graphitedigital.com,"
+44 (0) 1273 679 333 "
DJ Case & Associates, Undisclosed,None,$100 - $149,"""10 - 49""","Mishawaka,",IN,https://clutch.co/profile/dj-case-associates,http://DJCase.com,jon@djcase.com,"
574.258.0100 "
Torchbox," $50,000+ ",None,None,"""50 - 249""","Bristol,",None,https://clutch.co/profile/torchbox,https://torchbox.com/,hello@torchbox.com,"
01608 811870 "
Dupont Creative, Undisclosed,None,$150 - $199,"""10 - 49""","Washington,",DC,https://clutch.co/profile/dupont-creative,http://www.dupontcreative.com/,dc@dupontcreative.com,"
202.554.2200 "
avatar new york," $25,000+ ",None,$100 - $149,"""10 - 49""","New York,",NY,https://clutch.co/profile/avatar-new-york,http://avatarnewyork.com/,sales.g@avatarnewyork.com,"
646-392-8184 "
Pixel by Pixel," $25,000+ ",None,$200 - $300,"""10 - 49""","Worthing,",None,https://clutch.co/profile/pixel-pixel,http://www.pixelbypixel.co.uk/,hello@pixelbypixel.co.uk,"
+44 01903 244274 "
August Ash, Undisclosed,None,$100 - $149,"""10 - 49""","Bloomington,",MN,https://clutch.co/profile/august-ash,http://augustash.com,sales@augustash.com,"
952.851.9400 "
Bits Creative Agency," $25,000+ ",None,$100 - $149,"""2 - 9""","Halifax,",None,https://clutch.co/profile/bits-creative-agency,https://bits.co/,info@bits.co,"
902.442.8392 "
"Neuron Global, Inc.", Undisclosed,None,$25 - $49,"""10 - 49""","New York,",NY,https://clutch.co/profile/neuron-global,http://www.neuronglobal.com/,info@neuronglobal.com,"
800.311.0532 "
Grey Matter India PVT LTD, Undisclosed,None,None,"""250 - 999""","Mumbai,",None,https://clutch.co/profile/grey-matter-india,http://www.greymatterindia.com,contact@greymatterindia.com,"
+91-22-28685623 "
Anubavam, Undisclosed,None,None,"""10 - 49""","San Antonio,",TX,https://clutch.co/profile/anubavam,http://www.anubavam.com/,info@anubavam.com,"
800.414.4172 "
CommonPlaces Interactive," $5,000+ ",None,$100 - $149,"""10 - 49""","Manchester,",NH,https://clutch.co/profile/commonplaces-interactive,http://www.commonplaces.com/,marketing@commonplaces.com,"
603.329.6760 "
Securenext Software Corp, Undisclosed,None,$25 - $49,"""50 - 249""","Chennai,",None,https://clutch.co/profile/securenext-software-corp,http://www.securenext.com,info@securenext.com,"
+919884064007 "
RV Technologies ," $1,000+ ",1.5,$25 - $49,"""50 - 249""","Chandigarh,",None,https://clutch.co/profile/rv-technologies,http://rvtechnologies.co.in/,rvitexperts@gmail.com,"
+91 89685 19881 "
NorthBay ," $75,000+ ",5,$50 - $99,"""50 - 249""","Cambridge,",MA,https://clutch.co/profile/northbay,http://www.northbaysolutions.com,jim.keller@northbaysolutions.com,"
617.433.9221 ext. 103 "
Lateral Inc.," $5,000+ ",None,$50 - $99,"""50 - 249""",None,None,https://clutch.co/profile/lateral,http://www.lateral-inc.com,hello@lateral-inc.com,"
 "
Treeline," $50,000+ ",None,None,"""10 - 49""","San Diego,",CA,https://clutch.co/profile/treeline,http://treelineinteractive.com/,sales@treelineinteractive.com,"
800.764.4876 "
Smile MEDIA," $5,000+ ",None,$150 - $199,"""10 - 49""","Boston,",MA,https://clutch.co/profile/smile-media,https://www.smilemultimedia.com/,info@smilemultimedia.com,"
1(617) 399-8216 "
SSD Software Solutions, Undisclosed,None,$25 - $49,"""10 - 49""","Los Angeles,",CA,https://clutch.co/profile/ssd-software-solutions,http://www.ssdsoftwaresolutions.com/,info@ssdsoftwaresolutions.com,"
310.461.1490 "
Upstatement," $100,000+ ",None,$200 - $300,"""10 - 49""","Boston,",MA,https://clutch.co/profile/upstatement,http://upstatement.com,info@upstatement.com,"
617 329 1316 "
Infinite Leap," $5,000+ ",None,$25 - $49,"""10 - 49""","Novi Sad,",None,https://clutch.co/profile/infinite-leap,http://www.infiniteleap.co,hi@infiniteleap.co,"
 "
"Bayinteractive, Inc.", Undisclosed,None,$100 - $149,"""10 - 49""","San Francisco,",CA,https://clutch.co/profile/bayinteractive,http://www.bayinteractive.com,info@bayinteractive.com,"
415.529.5000 "
The Jibe," $50,000+ ",None,$100 - $149,"""10 - 49""","Vancouver,",None,https://clutch.co/profile/jibe,https://thejibe.com,go@thejibe.com,"
+1-877-866-5423 "
Popesites," $10,000+ ",None,$50 - $99,"""10 - 49""","Pleasant Hill,",CA,https://clutch.co/profile/popesites,https://popesites.com/,conner@popesites.tech,"
925-392-5619 "
MobileCoderz Technologies Pvt Ltd," $1,000+ ",None,< $25,"""10 - 49""","Noida,",None,https://clutch.co/profile/mobilecoderz-technologies,http://mobilecoderz.com/,sales@mobilecoderz.com,"
91-01204913548 "
Yugasa Software Labs," $5,000+ ",None,< $25,"""50 - 249""","Gurgaon,",None,https://clutch.co/profile/yugasa-software-labs,http://www.yugasa.com,contact@yugasa.com,"
91 8800522257 "
ThermoDynamo, Undisclosed,None,$50 - $99,"""2 - 9""","Hopkins,",MN,https://clutch.co/profile/thermodynamo,http://www.thermodynamo.com,contact@thermodynamo.com,"
612.250.2828 "
Webure Technologies Private Limited," $25,000+ ",None,$25 - $49,"""10 - 49""","Dallas,",TX,https://clutch.co/profile/webure-technologies-private,https://www.webure.com/,contact@webure.com,"
(+1 469 206 4312) "
Sproutbox Media, Undisclosed,None,$100 - $149,"""2 - 9""","Portland,",OR,https://clutch.co/profile/sproutbox-media,https://sproutboxmedia.com/,hello@sproutboxmedia.com,"
503.610.3560 "
GoodFolk," $10,000+ ",None,$100 - $149,"""2 - 9""","Chicago,",IL,https://clutch.co/profile/goodfolk,https://goodfolk.agency/,studio@goodfolk.agency,"
844.464.3655 "
Yellow Objects Solutions Private Limited, Undisclosed,None,$25 - $49,"""10 - 49""","Jaipur,",None,https://clutch.co/profile/yellow-objects-solutions-private,http://www.yellowobjects.com,info@yellowobjects.com,"
91.14.1405.9779 "
BSN Infotech," $1,000+ ",None,$25 - $49,"""50 - 249""","Lucknow,",None,https://clutch.co/profile/bsn-infotech,http://www.bsninfotech.net,info@bsninfotech.net,"
0522-4959891 "
Eton Digital," $10,000+ ",None,$100 - $149,"""50 - 249""","London,",None,https://clutch.co/profile/eton-digital,https://www.etondigital.com/,hello@etondigital.com,"
203.733.8109 "
iSOS," $10,000+ ",None,$100 - $149,"""50 - 249""","Lewes,",None,https://clutch.co/profile/isos,https://www.isos.com/,hello@isos.com,"
127.335.8100 "
