Organization_name,Min. Project,Rating,Hourly_rate,Total_Employees,Locality,Region,Profile,Website,Mail,Phone
Binary Republik," $5,000+ ",4.9,$25 - $49,"""50 - 249""","Alpharetta,",GA,https://clutch.co/profile/binary-republik,http://www.BinaryRepublik.com,info@binaryrepublik.com,"
678-960-8003 "
iQueSoft, Undisclosed,4.7,$25 - $49,"""10 - 49""","Kharkiv,",None,https://clutch.co/profile/iquesoft,http://www.iquesoft.net/,sales@iquesoft.net,"
+380.66.777.45.67 "
"MXOtech, Inc."," $10,000+ ",4.6,$100 - $149,"""10 - 49""","Chicago,",IL,https://clutch.co/profile/mxotech,https://www.mxotech.com/application-development/custom-web-application-development/,sales@mxotech.com,"
312.313.2581 "
IntelligentBee," $10,000+ ",5,$25 - $49,"""50 - 249""","Iasi,",None,https://clutch.co/profile/intelligentbee,http://intelligentbee.com/,costi@intelligentbee.com,"
+40 745 769760 "
"PVA, Inc. (Professional Value Added)", Undisclosed,5,None,"""10 - 49""","Burlington,",NC,https://clutch.co/profile/pva-professional-value-added,http://www.pvaglobal.com,admin@pvaglobal.com,"
866.782.4774 "
HTML Pro," $10,000+ ",5,$50 - $99,"""50 - 249""","New York,",NY,https://clutch.co/profile/html-pro,http://www.htmlpro.net/,sales@htmlpro.net,"
347.308.5764 Ext. 2 "
APPLIFY ," $10,000+ ",5,$25 - $49,"""10 - 49""","Chandigarh,",None,https://clutch.co/profile/applify,https://www.applify.co,contact@applify.co,"
+91 9888884880 "
Segue Technologies," $10,000+ ",5,$100 - $149,"""50 - 249""","Arlington,",VA,https://clutch.co/profile/segue-technologies,http://www.seguetech.com/,info@seguetech.com,"
703.549.8033 "
BMG Media Co.," $5,000+ ",5,$50 - $99,"""10 - 49""","Birmingham,",MI,https://clutch.co/profile/bmg-media-co,https://bmgmediaco.com,info@bmgmediaco.com,"
248.406.2050 "
Yeti LLC," $25,000+ ",4.5,$150 - $199,"""10 - 49""","San Francisco,",CA,https://clutch.co/profile/yeti,http://yeti.co,sales@yeti.co,"
415.766.4198 "
CodeIT," $25,000+ ",4.9,$25 - $49,"""50 - 249""","Kharkiv,",None,https://clutch.co/profile/codeit,https://codeit.us,sales@codeit.us,"
+38 099 925 6885 "
HatchWorks Technologies," $25,000+ ",5,$100 - $149,"""10 - 49""","Atlanta,",GA,https://clutch.co/profile/hatchworks-technologies,http://www.hatchworks.com,connect@hatchworks.com,"
404.267.1991 "
Talespin," $50,000+ ",5,None,"""10 - 49""","Los Angeles,",CA,https://clutch.co/profile/talespin,http://www.talespin.company,info@talespin.company,"
 "
dook.pro," $5,000+ ",4.4,$25 - $49,"""10 - 49""","Wrocaw,",None,https://clutch.co/profile/dookpro,http://dook.pro/,dz@dook.pro,"
+48 500 19 0517 "
UruIT," $25,000+ ",4.8,$25 - $49,"""50 - 249""","Montevideo,",None,https://clutch.co/profile/uruit,http://www.uruit.com,hello@uruit.com,"
+1 310 409 2021 "
SingleMind," $25,000+ ",4.7,$100 - $149,"""10 - 49""","Lake Oswego,",OR,https://clutch.co/profile/singlemind,https://www.singlemindconsulting.com/user-experience-design/?utm_source=clutch&utm_medium=listing&utm_campaign=referral,hello@singlemindconsulting.com,"
866.997.4239 "
Venture Aviator," $25,000+ ",4.9,$50 - $99,"""10 - 49""","New York,",NY,https://clutch.co/profile/venture-aviator,http://www.ventureaviator.com,info@ventureaviator.com,"
212.913.9746 "
Omertex," $10,000+ ",5,$25 - $49,"""10 - 49""","Minsk,",None,https://clutch.co/profile/omertex,http://www.omertex.com,contact@omertex.com,"
+375 17 254 75 74 "
"Aezion, Inc"," $25,000+ ",5,$50 - $99,"""10 - 49""","Frisco,",TX,https://clutch.co/profile/aezion,https://www.aezion.com,info@aezion.com,"
214-800-6800 "
RAI TECHINTRO PVT. LTD.," $5,000+ ",5,$25 - $49,"""10 - 49""","Bangalore,",None,https://clutch.co/profile/rai-techintro,http://www.raitechintro.com/,sales@raitechintro.com,"
9448408016 "
Spiralogics," $10,000+ ",5,$100 - $149,"""10 - 49""","Atlanta,",GA,https://clutch.co/profile/spiralogics,http://www.spiralogics.com,sales@spiralogics.com,"
770.209.9596 "
Lofty Labs," $10,000+ ",5,$100 - $149,"""10 - 49""","Fayetteville,",AR,https://clutch.co/profile/lofty-labs,https://hirelofty.com,sales@hirelofty.com,"
+1 (479) 718-6160 "
Rudra Innovative Software Pvt Ltd. ," $10,000+ ",5,$25 - $49,"""10 - 49""","SAS Nagar, MOHALI,",None,https://clutch.co/profile/rudra-innovative-software,https://www.rudrainnovative.com/,info@rudrainnovatives.com,"
+91-172 4007010 "
Modern Tribe ," $100,000+ ",5,$200 - $300,"""50 - 249""","Minneapolis,",MN,https://clutch.co/profile/modern-tribe,https://tri.be/,sales@tri.be,"
612-206-1445 "
Solid Software Solutions," $10,000+ ",5,$25 - $49,"""10 - 49""","Katowice,",None,https://clutch.co/profile/solid-software-solutions,http://solidsoftware.pl/,info@solidsoftware.pl,"
0048 787622787 "
Wollow International," $5,000+ ",4.8,$25 - $49,"""2 - 9""","Varna,",None,https://clutch.co/profile/wollow-international,http://wollow-soft.com,office@wollow-soft.com,"
+359893621112 "
VironIT," $5,000+ ",4.6,$25 - $49,"""10 - 49""","Minsk,",None,https://clutch.co/profile/vironit,http://vironit.com,info@vironit.com,"
+375445852971 "
9LivesData," $25,000+ ",4.3,$50 - $99,"""50 - 249""","Warsaw,",None,https://clutch.co/profile/9livesdata,http://9livesdata.com,projects@9livesdata.com,"
+48 510 613 237 "
CodeWave," $25,000+ ",5,$50 - $99,"""10 - 49""","Wrocaw,",None,https://clutch.co/profile/codewave,https://codewave.eu,hello@codewave.eu,"
 "
JMMJ," $5,000+ ",4.8,$50 - $99,"""10 - 49""","Warsaw,",None,https://clutch.co/profile/jmmj,http://jmmj.software,hello@jmmj.software,"
+48 502 174 157 "
JustCoded," $10,000+ ",4.9,$25 - $49,"""50 - 249""","London,",None,https://clutch.co/profile/justcoded,https://justcoded.com/?utm_source=clutch,hello@justcoded.com,"
+44 20 8012 8484 "
Vizir, Undisclosed,4.8,$25 - $49,"""10 - 49""","Sao Paulo,",None,https://clutch.co/profile/vizir,http://vizir.com.br/en/,contact@vizir.com.br,"
55 (11) 3105-1897  "
Traction Consulting Group - TractionCRM.com, Undisclosed,4.9,$150 - $199,"""10 - 49""","Wixom,",MI,https://clutch.co/profile/traction-consulting-group-tractioncrmcom,http://www.tractioncrm.com,joew@tractioncrm.com,"
248.679.9454 x111 "
Audacia," $25,000+ ",4.8,$100 - $149,"""10 - 49""","Leeds,",None,https://clutch.co/profile/audacia,http://www.audacia.co.uk,info@audacia.co.uk,"
0113 398 4199 "
Devision," $5,000+ ",4.8,$25 - $49,"""10 - 49""","Sofia,",None,https://clutch.co/profile/devision,http://www.devision.com/,sales@devision.com,"
+359 2437 2212 "
Future Processing," $25,000+ ",5,$25 - $49,"""250 - 999""","Gliwice,",None,https://clutch.co/profile/future-processing,http://www.future-processing.com,sales@future-processing.com,"
48.32.461.2300 "
ArtyGeek," $5,000+ ",4.9,$25 - $49,"""50 - 249""","Lviv,",None,https://clutch.co/profile/artygeek,http://artygeek.com/,contact@artygeek.com,"
+380931968940 "
UkrInSofT," $5,000+ ",4.9,< $25,"""50 - 249""","Lviv,",None,https://clutch.co/profile/ukrinsoft,https://ukrinsoft.com/,mfrasolyak@ukrinsoft.com,"
 "
TWG," $50,000+ ",4.7,$150 - $199,"""50 - 249""","Toronto,",None,https://clutch.co/profile/twg,https://twg.io,hello@twg.io,"
416.850.2500 "
Essential Designs," $10,000+ ",5,$50 - $99,"""10 - 49""","Vancouver,",None,https://clutch.co/profile/essential-designs,https://www.essentialdesigns.net,info@essentialdesigns.net,"
604-568-7800 "
FreshCode," $10,000+ ",4.9,$25 - $49,"""50 - 249""","Zaporizhzhya,",None,https://clutch.co/profile/freshcode,https://freshcodeit.com,alex@freshcodeit.com,"
+380 96 588 02 89 "
Exigent Technologies," $5,000+ ",4.9,$150 - $199,"""10 - 49""","Mount Arlington,",NJ,https://clutch.co/profile/exigent-technologies,http://www.exigent.net,contact@exigent.net,"
973-770-0500 "
Intetics Inc," $10,000+ ",5,$25 - $49,"""250 - 999""","Naples,",FL,https://clutch.co/profile/intetics,http://www.intetics.com/,mkt@intetics.com,"
+1-239-217-4907 "
LaSoft," $5,000+ ",5,$25 - $49,"""50 - 249""","Lviv,",None,https://clutch.co/profile/lasoft,http://www.lasoft.org,info@lasoft.org,"
+380 63 347 52 46 "
Scopic Software," $5,000+ ",5,$25 - $49,"""50 - 249""","Rutland ,",MA,https://clutch.co/profile/scopic-software,https://scopicsoftware.com,sales@scopicsoftware.com,"
(855) 717-5586 "
Surge Software," $25,000+ ",4.8,$100 - $149,"""50 - 249""","Bellevue,",WA,https://clutch.co/profile/surge-software,http://www.surgeforward.com,info@surgeforward.com,"
866.643.3797 "
SnapMobile," $25,000+ ",4.9,None,"""10 - 49""","Chicago,",IL,https://clutch.co/profile/snapmobile,http://www.snapmobile.io,hello@snapmobile.io,"
(872) 225-2799 "
Bitbean.com," $25,000+ ",5,$150 - $199,"""50 - 249""","Lakewood,",NJ,https://clutch.co/profile/bitbean,http://bitbean.com,info@bitbean.com,"
732-806-1125 "
IT CRAFT," $10,000+ ",4.8,$25 - $49,"""50 - 249""","Kharkiv,",None,https://clutch.co/profile/it-craft,https://www.itechcraft.com/,site@itechcraft.com,"
+38.068.195.7340 "
Vipra," $10,000+ ",5,$25 - $49,"""50 - 249""","Noida,",None,https://clutch.co/profile/vipra,https://www.viprabusiness.com/,sales@viprabusiness.com,"
+911204126945 "
kohactive," $25,000+ ",4.9,$100 - $149,"""10 - 49""","Chicago,",IL,https://clutch.co/profile/kohactive,https://www.kohactive.com/?utm_source=clutch&utm_medium=sponsorship,hello@kohactive.com,"
312.883.8088 "
Idego Group," $5,000+ ",4.7,$25 - $49,"""10 - 49""","Gdynia,",None,https://clutch.co/profile/idego-group,http://idego-group.com/,info@idego.pl,"
48.501.029.448 "
Loadsys Solutions," $10,000+ ",4.9,$50 - $99,"""10 - 49""","Chicago,",IL,https://clutch.co/profile/loadsys-solutions,https://www.loadsys.com,hello@loadsys.com,"
708.873.1750 "
CentLing Technologies, Undisclosed,4.5,None,"""250 - 999""","Qingdao,",None,https://clutch.co/profile/centling-technologies,http://www.centling.com,PR@centling.com,"
(86)53268885177 "
Chilid Agency," $10,000+ ",4.7,$50 - $99,"""10 - 49""","Gliwice,",None,https://clutch.co/profile/chilid-agency,https://chilid.com/work/projects/?utm_source=clutch.co&utm_medium=referral&utm_campaign=chilid_clutch_profile,chilid@chilid.com,"
+48 (32) 73 909 43 "
TVS Next Private Limited," $10,000+ ",5,$25 - $49,"""250 - 999""","New York,",NY,https://clutch.co/profile/tvs-next-private,http://www.tvsnext.io,marketing@tvsnext.io,"
 "
Clairvoyant," $50,000+ ",4.8,$100 - $149,"""250 - 999""","Chandler,",AZ,https://clutch.co/profile/clairvoyant,http://www.clairvoyantsoft.com/,josh.vedam@clairvoyantsoft.com,"
(623) 282-2385 "
"Software Technology Group, Inc."," $10,000+ ",4.7,$100 - $149,"""10 - 49""","Portland,",OR,https://clutch.co/profile/software-technology-group,http://www.softwaretechnology.com,jay@softwaretechnology.com,"
 "
Octal IT Solution," $5,000+ ",4.8,$25 - $49,"""250 - 999""","Jaipur,",None,https://clutch.co/profile/octal-it-solution,https://www.octalsoftware.com/mobile-app-development?utm_source=clutch.co&utm_medium=paidlink&utm_campaign=clutchpro,enquiry@octalsoftware.com,"
91.14.1252.5810 "
Simtech Development," $1,000+ ",4.8,$50 - $99,"""50 - 249""","Ulyanovsk,",None,https://clutch.co/profile/simtech-development,https://www.simtechdev.com,sales@simtechdev.com,"
 "
Amaris," $10,000+ ",4.8,< $25,"""1,000 - 9,999""","Ho Chi Minh City,",None,https://clutch.co/profile/amaris,http://www.amaris.com,jschwartzmann@amaris.com,"
+841653805210 "
Itera-research, Undisclosed,5,$25 - $49,"""10 - 49""","Kharkiv,",None,https://clutch.co/profile/itera-research,http://www.itera-research.com/,info@itera-research.com,"
+1 (315) 642 42 92 "
Digital Scientists," $25,000+ ",4.8,$100 - $149,"""10 - 49""","Alpharetta,",GA,https://clutch.co/profile/digital-scientists,http://digitalscientists.com/,jeff.mette@digitalscientists.com,"
404.654.3855 "
CodigoDelSur," $10,000+ ",4.8,$50 - $99,"""50 - 249""","Montevideo,",None,https://clutch.co/profile/codigodelsur,http://codigodelsur.com/,namarelle@codigodelsur.com,"
+598 23378873 "
Acid Labs," $50,000+ ",5,$50 - $99,"""50 - 249""","Santiago,",None,https://clutch.co/profile/acid-labs,http://www.acid.cl/,ventas@acid.cl,"
+56.2.2946.2106 "
Panedia," $10,000+ ",5,None,"""2 - 9""","Sydney,",None,https://clutch.co/profile/panedia,http://www.panedia.com/,sales@panedia.com,"
+61 402 444 540 "
Def Method," $5,000+ ",5,$150 - $199,"""10 - 49""","New York,",NY,https://clutch.co/profile/def-method,http://defmethod.com,info@defmethod.com,"
(212) 256-1460 "
Evermore," $10,000+ ",4.9,$50 - $99,"""2 - 9""","Brussels,",None,https://clutch.co/profile/evermore,http://weareevermore.com,hello@weareevermore.com,"
 "
Macadamian," $50,000+ ",4.6,$150 - $199,"""50 - 249""","Gatineau,",None,https://clutch.co/profile/macadamian,http://www.macadamian.com/,info@macadamian.com,"
877.779.6336 "
Lvivity," $5,000+ ",4.5,$25 - $49,"""50 - 249""","Lviv,",None,https://clutch.co/profile/lvivity,https://lvivity.com/,sales@lvivity.com,"
+380950040047 "
A6 Digital," $5,000+ ",5,$25 - $49,"""10 - 49""","London,",None,https://clutch.co/profile/a6-digital,https://a6digital.com,hello@a6digital.com,"
+44 7400482759 "
Codemotion," $5,000+ ",4.9,$25 - $49,"""50 - 249""","Kiev,",None,https://clutch.co/profile/codemotion,https://codemotion.ninja/,welcome@codemotion.eu,"
 "
Indium Software, Undisclosed,4.6,< $25,"""250 - 999""","Princeton,",NJ,https://clutch.co/profile/indium-software,http://www.indiumsoftware.com,americas.sales@indiumsoft.cium,"
 "
Sofmen ," $10,000+ ",4.8,$25 - $49,"""50 - 249""","Saratoga,",CA,https://clutch.co/profile/sofmen,http://www.sofmen.com,sales@sofmen.com,"
650-888-3316 "
Ignitho Technologies," $50,000+ ",4.6,$25 - $49,"""50 - 249""","London,",None,https://clutch.co/profile/ignitho-technologies,http://www.ignitho.com/,sales@in.ignitho.com,"
+44 20 8090 1461 "
ServUS Tech," $10,000+ ",5,$25 - $49,"""50 - 249""","Cluj-Napoca,",None,https://clutch.co/profile/servus-tech,http://www.servustech.com,alex.suciu@servus.tech,"
 "
Shaligram Infotech," $1,000+ ",5,$25 - $49,"""50 - 249""","Ahmedabad,",None,https://clutch.co/profile/shaligram-infotech,http://www.shaligraminfotech.com,chintan.p@shaligraminfotech.com,"
+91 8866330188 "
Brimit, Undisclosed,5,$25 - $49,"""10 - 49""","Minsk,",None,https://clutch.co/profile/brimit,https://www.brimit.com/?utm_source=clutch&utm_medium=profile,r.sheima@brimit.com,"
375.29.603.5883 "
Nopio," $5,000+ ",4.7,$50 - $99,"""10 - 49""","Krakw,",None,https://clutch.co/profile/nopio,https://www.nopio.com/,say.hi@nopio.com,"
+48 606 739 707 "
Scio Consulting International," $10,000+ ",4.9,$25 - $49,"""50 - 249""","Morelia,",None,https://clutch.co/profile/scio-consulting-international,http://www.sciodev.com,marketing@sciodev.com,"
 "
C4studio," $5,000+ ",5,$25 - $49,"""2 - 9""","Timisoara,",None,https://clutch.co/profile/c4studio,https://c4studio.ro,office@c4studio.ro,"
+40728156333 "
Enterra, Undisclosed,4.5,< $25,"""50 - 249""","Tampa,",FL,https://clutch.co/profile/enterra,http://www.enterra-inc.com,salesteam@enterra-inc.com,"
813.514.0531 "
Euvic," $5,000+ ",4.5,$25 - $49,"""250 - 999""","Gliwice,",None,https://clutch.co/profile/euvic,http://www.euvic.pl,adam.komorowski@euvic.pl,"
+48 32 279 49 42 "
Youtech & Associates," $5,000+ ",5,$200 - $300,"""10 - 49""","Naperville,",IL,https://clutch.co/profile/youtech-associates,https://youtechassociates.com/,info@youtechassociates.com,"
630.857.9545 "
Galaxy Weblinks, Undisclosed,4.8,$25 - $49,"""50 - 249""","Boston,",None,https://clutch.co/profile/galaxy-weblinks,https://www.galaxyweblinks.com,sales@galaxyweblinks.com,"
888.666.4316 "
Macopedia," $25,000+ ",4.8,$50 - $99,"""10 - 49""","Pozna,",None,https://clutch.co/profile/macopedia,https://macopedia.com/,office@macopedia.com,"
+48 61 200 14 10 "
Forbytes," $50,000+ ",4.9,$25 - $49,"""10 - 49""","Helsinborg, E-commerce Park,",None,https://clutch.co/profile/forbytes,https://forbytes.com/,contact@forbytes.com,"
+46 (0) 73 612 22 79 "
Programmers.io," $5,000+ ",4.8,< $25,"""10 - 49""","Dallas,",TX,https://clutch.co/profile/programmersio,http://www.programmers.io/,,"
+1-800-600-5822 "
Machinery," $10,000+ ",5,$25 - $49,"""2 - 9""","Zagreb,",None,https://clutch.co/profile/machinery,http://www.machinery.agency/,lora.plesko@machinery.agency,"
 "
FullStack Labs," $25,000+ ",4.8,$100 - $149,"""10 - 49""","Granite Bay,",CA,https://clutch.co/profile/fullstack-labs,http://www.fullstacklabs.co,david@fullstacklabs.co,"
415.609.2453 "
Hathway," $10,000+ ",5,$150 - $199,"""50 - 249""","San Luis Obispo,",CA,https://clutch.co/profile/hathway,http://www.wearehathway.com/,hello@wearehathway.com,"
805.265.6863 "
JAVEO, Undisclosed,4.7,None,"""10 - 49""","Warszawa,",None,https://clutch.co/profile/javeo,http://www.javeo.eu,javeo@javeo.eu,"
+48 22 398 87 40 "
Euristiq," $25,000+ ",5,$50 - $99,"""10 - 49""","Lviv,",None,https://clutch.co/profile/euristiq,http://euristiq.com,hello@euristiq.com,"
 "
Vega IT Sourcing," $5,000+ ",5,$25 - $49,"""50 - 249""","Novi Sad,",None,https://clutch.co/profile/vega-it-sourcing,http://www.vegaitsourcing.rs,info@vegaitsourcing.rs,"
+38121 6616557 "
Polisys, Undisclosed,5,$25 - $49,"""10 - 49""","Braslia,",None,https://clutch.co/profile/polisys,http://www.polisysit.com,sales@polisysit.com,"
+55 61 3323-9328 "
"SYDCON, Inc."," $5,000+ ",5,$100 - $149,"""2 - 9""","Crystal Lake,",IL,https://clutch.co/profile/sydcon,http://www.sydcon.com,info@sydcon.com,"
815-596-9030 "
Brightgrove," $5,000+ ",4.8,$25 - $49,"""50 - 249""","Kharkiv,",None,https://clutch.co/profile/brightgrove,http://www.brightgrove.com,info@brightgrove.com,"
+38 057 751 89 51 "
MediaSoft, Undisclosed,5,$25 - $49,"""50 - 249""","Ulyanovsk,",None,https://clutch.co/profile/mediasoft,http://php73.ru/,info@php73.ru,"
+7 800 775 06 79 "
HiTech Service LLC, Undisclosed,5,None,"""10 - 49""","Wilmington,",DE,https://clutch.co/profile/hitech-service,https://hitech-us.com/,support@hitech-us.com,"
6468445712 "
Jazzy.pro," $10,000+ ",4.7,$50 - $99,"""10 - 49""","Gliwice,",None,https://clutch.co/profile/jazzypro,https://jazzy.pro,contact@jazzy.pro,"
+48 32 445 34 31 "
New Line Technologies," $5,000+ ",4.9,$25 - $49,"""50 - 249""","Kharkiv,",None,https://clutch.co/profile/new-line-technologies,http://newline.tech,sales@newline.tech,"
+38 094 978 12 15 "
Equaleyes Solutions Ltd. ," $10,000+ ",4.9,$50 - $99,"""10 - 49""","London,",None,https://clutch.co/profile/equaleyes-solutions,https://equaleyes.com/?c1,letsgo@equaleyes.com,"
+44 20 812 314 37 "
eJump Media," $5,000+ ",5,$25 - $49,"""10 - 49""","Bucharest,",None,https://clutch.co/profile/ejump-media,https://ejump.ro,office@ejump.ro,"
+407.22.21.27.31 "
SemiDot Infotech ," $5,000+ ",4.8,< $25,"""10 - 49""","Boulder,",CO,https://clutch.co/profile/semidot-infotech,https://semidotinfotech.com/,hello@semidotinfotech.com,"
+1-303-325-3863 "
Truelogic Software LLC," $50,000+ ",5,$50 - $99,"""50 - 249""",None,None,https://clutch.co/profile/truelogic-software,http://www.truelogicsoftware.com,sales@truelogicsoftware.com,"
786.708.4447 "
DevBatch," $25,000+ ",5,$50 - $99,"""50 - 249""","Lahore,",None,https://clutch.co/profile/devbatch,https://www.devbatch.com/,hello@devbatch.com,"
+92 423 591 1327 "
VTS Software," $10,000+ ",4.9,$50 - $99,"""10 - 49""","Manchester,",None,https://clutch.co/profile/vts-software,https://www.vtssoftware.com,enquiries@vtssoftware.com,"
+44 161 408 1887 "
Codete," $10,000+ ",4.7,$50 - $99,"""50 - 249""","Berlin,",None,https://clutch.co/profile/codete,http://www.codete.com,mail@codete.com,"
+49 7946 95517 "
Cleverlance Enterprise Solutions a.s.," $25,000+ ",4.3,$100 - $149,"""250 - 999""","Redwood City,",CA,https://clutch.co/profile/cleverlance-enterprise-solutions,http://www.cleverlance.com,mobile@cleverlance.com,"
+420777929409 "
DabApps," $10,000+ ",4.8,$100 - $149,"""10 - 49""","Brighton,",None,https://clutch.co/profile/dabapps,http://www.dabapps.com,hello@dabapps.com,"
+44 12 7320 8222 "
Pop Art," $50,000+ ",4.8,$150 - $199,"""10 - 49""","Portland,",OR,https://clutch.co/profile/pop-art,https://www.pop-art.com/,hello@pop-art.com,"
503-242-4292 "
NeuroSYS," $5,000+ ",4.4,$25 - $49,"""10 - 49""","Wrocaw,",None,https://clutch.co/profile/neurosys,http://www.neurosys.com,m.kasprzak@neurosys.com,"
(0048) 71 750 41 15 "
LinkUp Studio," $5,000+ ",4.8,$25 - $49,"""10 - 49""","L'viv,",None,https://clutch.co/profile/linkup-studio,http://linkupst.com/,info@linkupst.com,"
 "
Subvisual," $5,000+ ",4.5,$100 - $149,"""10 - 49""","Braga,",None,https://clutch.co/profile/subvisual,https://subvisual.co/,contact@subvisual.co,"
 "
SDSol Technologies," $10,000+ ",4.9,$100 - $149,"""50 - 249""","Miami,",FL,https://clutch.co/profile/sdsol-technologies,http://www.sdsol.com,info@sdsol.com,"
305.274.2147 "
InfiniteProgress," $10,000+ ",5,$25 - $49,"""10 - 49""","Wroclaw,",None,https://clutch.co/profile/infiniteprogress,http://infiniteprogress.pl/?lang=en,biuro@infiniteprogress.pl,"
+48 883 200 250 "
SiteRocket Labs," $5,000+ ",5,$100 - $149,"""10 - 49""","Boston,",MA,https://clutch.co/profile/siterocket-labs,https://www.siterocket.com,sales@siterocket.com,"
877.439.6665 "
Worry Free Labs," $25,000+ ",4.9,$100 - $149,"""50 - 249""","New York,",NY,https://clutch.co/profile/worry-free-labs,http://worryfreelabs.com,hello@worryfreelabs.com,"
646.741.5006 "
Sparkbit, Undisclosed,4.8,$50 - $99,"""10 - 49""","Warsaw,",None,https://clutch.co/profile/sparkbit,http://www.sparkbit.pl/,contact@sparkbit.pl,"
 "
YouTeam," $5,000+ ",4.9,$25 - $49,"""10 - 49""","London,",None,https://clutch.co/profile/youteam,http://www.youteam.co.uk/,a@youteam.co.uk,"
+44 020 3858687878 "
Futurist Labs," $10,000+ ",4.9,$25 - $49,"""10 - 49""","Sofia,",None,https://clutch.co/profile/futurist-labs,http://www.futurist-labs.com,service@futurist-labs.com,"
+359 876606513 "
XeoDev," $10,000+ ",5,$50 - $99,"""2 - 9""","Orlando,",FL,https://clutch.co/profile/xeodev,https://www.xeodev.com/,partners@xeodev.com,"
(844) 884-9773 "
Netizens," $10,000+ ",4.5,$50 - $99,"""50 - 249""","Katowice,",None,https://clutch.co/profile/netizens,http://www.netizens.pl,kontakt@netizens.pl,"
+48 32 258 13 43 "
ZaraffaSoft," $5,000+ ",4.8,$25 - $49,"""10 - 49""","Dublin,",None,https://clutch.co/profile/zaraffasoft,https://www.zaraffasoft.com,hi@zaraffasoft.com,"
 "
Bravelab Software House," $5,000+ ",5,$25 - $49,"""10 - 49""","Cracow,",None,https://clutch.co/profile/bravelab-software-house,https://bravelab.io,sales@bravelab.io,"
+48725247774 "
Force by Design, Undisclosed,5,$150 - $199,"""10 - 49""","San Francisco,",CA,https://clutch.co/profile/force-design,http://www.forcebydesign.com,experts@forcebydesign.com,"
415.323.3008 "
Eldarion," $10,000+ ",4.8,$150 - $199,"""10 - 49""","Burlington,",MA,https://clutch.co/profile/eldarion,http://eldarion.com/,info@eldarion.com,"
 "
Vog App Developers," $50,000+ ",4.9,$100 - $149,"""10 - 49""","Calgary,",None,https://clutch.co/profile/vog-app-developers,http://vogcalgaryappdeveloper.com/,hello@vogappdevelopers.com,"
1-844-992-2777 "
Coalesce," $5,000+ ",4.9,$150 - $199,"""10 - 49""","New York,",NY,https://clutch.co/profile/coalesce,http://www.coalesce.nyc,hello@coalesce.nyc,"
646.405.4888 "
Stepwise," $25,000+ ",4.8,$50 - $99,"""2 - 9""","Warsaw,",None,https://clutch.co/profile/stepwise,https://www.stepwise.pl/,contact@stepwise.pl,"
+48507431560 "
Amoniac OU," $5,000+ ",4.8,$25 - $49,"""10 - 49""","Tallinn,",None,https://clutch.co/profile/amoniac-ou,https://amoniac.eu,hello@amoniac.eu,"
+372 5770 7573 "
Imarc," $50,000+ ",4.7,$150 - $199,"""10 - 49""","Amesbury ,",MA,https://clutch.co/profile/imarc,http://www.imarc.com,info@imarc.com,"
978.462.8848 "
Webtye Solutions," $1,000+ ",4.7,$25 - $49,"""10 - 49""","New York,",NY,https://clutch.co/profile/webtye-solutions,http://www.webtye.com,sales@webtye.com,"
(646) -668-5677 "
Classic Informatics Pvt. Ltd.," $10,000+ ",4.9,$25 - $49,"""50 - 249""","New Delhi,",None,https://clutch.co/profile/classic-informatics,http://www.classicinformatics.com,info@classicinformatics.com,"
+91-11-29532493 "
Plego Technologies," $5,000+ ",5,$50 - $99,"""10 - 49""","Downers Grove,",IL,https://clutch.co/profile/plego-technologies,http://www.plego.com,sales@plego.com,"
630.541.7929 "
Peaktwo," $5,000+ ",5,$100 - $149,"""2 - 9""","Charlotte,",NC,https://clutch.co/profile/peaktwo,https://www.peaktwo.com,info@peaktwo.com,"
877.703.7325 "
Vertex Ray," $5,000+ ",4.9,$25 - $49,"""10 - 49""","Montevideo,",None,https://clutch.co/profile/vertex-ray,http://vertexray.com/landing/user%20experience/index.html,contactus@vertexray.com,"
+598 (2) 900 4732 "
Transition Technologies PSC," $1,000+ ",4.4,$25 - $49,"""250 - 999""","Lodz,",None,https://clutch.co/profile/transition-technologies-psc,https://ttpsc.com,clutch@ttpsc.pl,"
+48426649720 "
MicroscopeIT," $5,000+ ",5,$50 - $99,"""10 - 49""","Wrocaw,",None,https://clutch.co/profile/microscopeit,http://www.microscopeit.com/,info@microscopeit.com,"
 "
cleverti, Undisclosed,4.3,$25 - $49,"""10 - 49""","Lisboa,",None,https://clutch.co/profile/cleverti,https://www.cleverti.com/,info@cleverti.com,"
+351 214 124 600 "
ZESIUM," $10,000+ ",5,$25 - $49,"""50 - 249""","Novi Sad,",None,https://clutch.co/profile/zesium,http://zesium.com/,jovan.stojanovic@zesium.com,"
 "
Emerge Interactive," $25,000+ ",4.8,$150 - $199,"""10 - 49""","Portland,",OR,https://clutch.co/profile/emerge-interactive,http://www.emergeinteractive.com,info@emergeinteractive.com,"
503.922.3483 "
VORM," $10,000+ ",5,$50 - $99,"""10 - 49""","San Francisco,",CA,https://clutch.co/profile/vorm,http://vorm.io,hi@vorm.io,"
+1 650-215-6143 "
Empeek," $10,000+ ",5,< $25,"""10 - 49""","Lviv,",None,https://clutch.co/profile/empeek,http://www.empeek.com,hello@empeek.com,"
+16468833255 "
Vivify Ideas," $5,000+ ",5,$25 - $49,"""50 - 249""","Novi Sad,",None,https://clutch.co/profile/vivify-ideas,https://www.vivifyideas.com/what-we-do,contact@vivifyideas.com,"
+381 (0) 21 6624 615 "
