Organization_name,Min. Project,Rating,Hourly_rate,Total_Employees,Locality,Region,Profile,Website,Mail,Phone
Unteleported," $5,000+ ",None,$25 - $49,"""10 - 49""","Kiev,",None,https://clutch.co/profile/unteleported,http://unteleported.com,hello@unteleported.com,"
 "
Salentro Technologies," $1,000+ ",None,$50 - $99,"""50 - 249""","Campbell,",CA,https://clutch.co/profile/salentro-technologies,http://www.salentro.com/,info@salentro.com,"
(408) 216-7762 "
Garrigan Lyman Group, Undisclosed,None,$150 - $199,"""50 - 249""","Seattle,",WA,https://clutch.co/profile/garrigan-lyman-group,https://www.glg.com/,,"
206.223.5548 "
Greyhound Technologies, Undisclosed,0.5,None,"""10 - 49""","Nashik,",None,https://clutch.co/profile/greyhound-technologies,http://greyhoundapps.com/index.html,sales@greyhoundapps.co.in,"
91.25.36600277 "
Miranda Design," $5,000+ ",None,$150 - $199,"""2 - 9""","Portland,",OR,https://clutch.co/profile/miranda-design,https://www.mirandadesign.com,cm@mirandadesign.com,"
+1-818-517-6740 "
3PRIME LLC, Undisclosed,None,$50 - $99,"""10 - 49""","Hamden,",CT,https://clutch.co/profile/3prime,http://www.3-prime.com,admin@3-prime.com,"
203.789.8229 "
XTENDLY, Undisclosed,None,< $25,"""10 - 49""","Pleasanton,",CA,https://clutch.co/profile/xtendly,http://www.xtendly.com,info@xtendly.com,"
1-844-983-6359 "
Jim Callender Web Developer," $5,000+ ",None,$50 - $99,"""Freelancer""","Brighton,",None,https://clutch.co/profile/jim-callender-web-developer,https://www.jayonline.co.uk,info@jayonline.co.uk,"
01273806672 "
Digital Expression," $5,000+ ",None,$25 - $49,"""2 - 9""","Bucharest,",None,https://clutch.co/profile/digital-expression,http://digitalexpression.ro/,info@digitalexpression.ro,"
40.723.749.265 "
Appbirds Technologies," $1,000+ ",5,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/appbirds-technologies,http://www.appbirds.co,hello@appbirds.co,"
+91.982.529.4269 "
Webbing Barcelona," $1,000+ ",None,$25 - $49,"""10 - 49""","Matar,",None,https://clutch.co/profile/webbing-barcelona,https://webbingbcn.es,comercial@webbing.cat,"
+34 93 169 65 46 "
JPD Studio, Undisclosed,None,$100 - $149,"""2 - 9""","New York,",NY,https://clutch.co/profile/jpd-studio,http://jpdstudio.com/,design@jpdstudio.com,"
212.213.1595 "
MobileCoderz Technologies Pvt Ltd," $1,000+ ",None,< $25,"""10 - 49""","Noida,",None,https://clutch.co/profile/mobilecoderz-technologies,http://mobilecoderz.com/,sales@mobilecoderz.com,"
91-01204913548 "
1Solutions," $1,000+ ",None,< $25,"""10 - 49""","New Delhi,",None,https://clutch.co/profile/1solutions,https://www.1solutions.biz,info@1solutions.biz,"
011.42471069 "
Night Owls," $25,000+ ",None,$150 - $199,"""10 - 49""","New York,",NY,https://clutch.co/profile/night-owls,http://www.nightowlinteractive.com,contact@nightowlinteractive.com,"
646-847-7445 "
Miracle Group," $1,000+ ",None,< $25,"""50 - 249""","Chandigarh,",None,https://clutch.co/profile/miracle-group,http://www.miraclegroup.com,marketing@miraclegroup.com,"
+91.0172.4002191 "
Actimedia Digital, Undisclosed,None,$50 - $99,"""2 - 9""","Miami,",FL,https://clutch.co/profile/actimedia-digital,http://www.actimediadigital.com,info@actimediadigital.com,"
954.383.2028 "
Elixel," $25,000+ ",None,$50 - $99,"""2 - 9""","Plymouth,",None,https://clutch.co/profile/elixel,http://www.elixel.co.uk?utm_source=Clutch&utm_campaign=Listing,contact@elixel.co.uk,"
01752 395404 "
Colure, Undisclosed,None,$100 - $149,"""10 - 49""","New York City,",NY,https://clutch.co/profile/colure,http://colure.co/,,"
866.556.1621 "
Outsourcing Solid Partner JSC, Undisclosed,None,None,"""10 - 49""","Hanoi,",None,https://clutch.co/profile/outsourcing-solid-partner-jsc,http://www.osp.com.vn,info@osp.com.vn,"
+84-24-35682502/+84-24-35682504 "
Daylight Studio, Undisclosed,None,$100 - $149,"""10 - 49""","Portland,",OR,https://clutch.co/profile/daylight-studio,http://thedaylightstudio.com/,hello@bydaylight.com,"
844.432.9548 "
Gravitate Design, Undisclosed,None,$100 - $149,"""10 - 49""","Vancouver,",WA,https://clutch.co/profile/gravitate-design,https://www.gravitatedesign.com/,hello@gravitatedesign.com,"
888.641.7313 "
Concepta," $10,000+ ",None,$150 - $199,"""10 - 49""","Orlando,",FL,https://clutch.co/profile/concepta,https://conceptainc.com/,,"
407.720.4711 "
Enable Labs, Undisclosed,None,$100 - $149,"""10 - 49""","Troy,",NY,https://clutch.co/profile/enable-labs,http://enablelabs.com,info@enablelabs.com,"
518.272.4455 "
Branex DMCC, Undisclosed,None,None,"""10 - 49""","Dubai,",None,https://clutch.co/profile/branex-dmcc,https://www.branex.ae/,info@branex.ae,"
+97142417179 "
Imagination Publishing," $250,000+ ",None,None,"""50 - 249""","Chicago,",IL,https://clutch.co/profile/imagination-publishing,http://www.imaginepub.com,eslater@imaginepub.com,"
312.887.1000 "
Vinfotech, Undisclosed,None,None,"""50 - 249""","Indore,",None,https://clutch.co/profile/vinfotech,http://www.vinfotech.com,info@vinfotech.com,"
+91-731-699-9399 "
01 IT Solutions," $1,000+ ",None,$50 - $99,"""2 - 9""","Westmont,",IL,https://clutch.co/profile/01-it-solutions,http://01itsolution.com/,info@01itsolution.com,"
331-425-5135 "
Software Business Partners, Undisclosed,None,None,"""10 - 49""","Bucharest,",None,https://clutch.co/profile/software-business-partners,http://www.sbp-romania.com,hello@sbp-romania.com,"
40.723.572.279 "
TrooMobile," $10,000+ ",None,$100 - $149,"""2 - 9""","Costa Mesa,",CA,https://clutch.co/profile/troomobile,http://troomobile.com,hi@troomobile.com,"
714.501.4221 "
Bluemungus," $10,000+ ",None,$150 - $199,"""2 - 9""","Edinburgh,",None,https://clutch.co/profile/bluemungus,http://www.bluemungus.com/,info@bluemungus.com,"
+44 13 1555 4505 "
Livares Technologies , Undisclosed,None,$25 - $49,"""10 - 49""","Thiruvananthapuram,",None,https://clutch.co/profile/livares-technologies,http://www.livares.com,contact@livares.com,"
91.471.651.0004 "
Ace Dezines, Undisclosed,None,None,"""10 - 49""","Hyderabad,",None,https://clutch.co/profile/ace-dezines,http://www.acedezines.com/,,"
+91 988 5451 542 "
Layerframe Studios," $10,000+ ",None,$200 - $300,"""2 - 9""","Brooklyn,",NY,https://clutch.co/profile/layerframe-studios,http://www.Layerframe.com,info@layerframe.com,"
 "
Epic Apps, Undisclosed,None,$50 - $99,"""2 - 9""","Greenwood Village,",CO,https://clutch.co/profile/epic-apps,http://epicbusinessapps.com/,info@epicbusinessapps.com,"
720.837.1092 "
Pogofdev Software Development Company," $5,000+ ",None,$25 - $49,"""10 - 49""",None,None,https://clutch.co/profile/pogofdev-software-development-company,https://pogofdev.net,support@pogofdev.net,"
 "
Cybermax Solutions," $5,000+ ",None,< $25,"""10 - 49""","Mumbai,",None,https://clutch.co/profile/cybermax-solutions,https://www.cybermaxsolutions.com,marketing@cybermaxsolutions.com,"
+91 22 2518 6314 "
Eastpoint Software," $5,000+ ",None,$50 - $99,"""2 - 9""","Cambridge,",None,https://clutch.co/profile/eastpoint-software,https://www.eastpoint.co.uk/,,"
+44 1223 690 164 "
ADVYON Business Technology Consulting, Undisclosed,None,$100 - $149,"""2 - 9""","Summerville,",SC,https://clutch.co/profile/advyon-business-technology-consulting,http://www.advyon.com,banderson@advyon.com,"
843.628.5501 "
Designosoft, Undisclosed,None,None,"""10 - 49""","coimbatore,",None,https://clutch.co/profile/designosoft,http://www.designosoft.com,info@designosoft.com,"
9843059955 "
1Perflent," $1,000+ ",None,< $25,"""50 - 249""","Gurugram,",None,https://clutch.co/profile/1perflent,http://www.perflent.com,ask@perflent.com,"
9650381899 "
Pegasus InfoCorp, Undisclosed,None,None,"""50 - 249""","Mumbai ,",None,https://clutch.co/profile/pegasus-infocorp,http://www.pegasusinfocorp.com,info@pegasusinfocorp.com,"
+91-22-32961777,+91-22-65286140 "
SitesbyJoe, Undisclosed,None,$50 - $99,"""Freelancer""","Rehoboth,",MA,https://clutch.co/profile/sitesbyjoe,http://sitesbyjoe.com,joe@sitesbyjoe.com,"
n/a "
FinTel Communications, Undisclosed,None,$50 - $99,"""2 - 9""","Silver Spring,",MD,https://clutch.co/profile/fintel-communications,http://www.fintelcom.com,info@fintelcom.com,"
301.593.1111 "
Syosys Technologies, Undisclosed,None,None,"""10 - 49""","Kannur,",None,https://clutch.co/profile/syosys-technologies,http://www.syosys.com/,info@syosys.com,"
+91 490 2322232 "
ID International, Undisclosed,None,$50 - $99,"""2 - 9""","Chico,",CA,https://clutch.co/profile/id-international,http://www.identity-international.com/,info@identity-international.com,"
530.892.9027 "
Trancis," $1,000+ ",None,< $25,"""50 - 249""","Gurgaon,",None,https://clutch.co/profile/trancis,http://trancis.com/,mail@trancis.com,"
+91-8285633167 "
Sq1, Undisclosed,None,$150 - $199,"""50 - 249""","Portland,",OR,https://clutch.co/profile/sq1,http://sq1.com/,,"
503.227.7200 "
Pantoo," $5,000+ ",None,$100 - $149,"""2 - 9""","Boston,",MA,https://clutch.co/profile/pantoo,http://pantoo.com/,info@pantoo.com,"
617.777.2041 "
Appsmob," $1,000+ ",None,< $25,"""10 - 49""","Bryansk,",None,https://clutch.co/profile/appsmob,http://appsmob.ru,info@appsmob.ru,"
+7(499)702-00-41 "
Urban Influence, Undisclosed,None,$150 - $199,"""10 - 49""","Seattle,",WA,https://clutch.co/profile/urban-influence,http://urbaninfluence.com/,INFO@URBANINFLUENCE.COM,"
206.219.5599 "
Osiztechnologies Limited," $100,000+ ",None,$50 - $99,"""50 - 249""","Madurai,",None,https://clutch.co/profile/osiztechnologies,http://osiztechnologies.com/,angeljonesosiz@gmail.com,"
+91 452 2482754 "
ANNEX 88," $5,000+ ",None,$100 - $149,"""10 - 49""","New York,",NY,https://clutch.co/profile/annex-88,http://www.lovethe88.com/#/snapchat-partner,hello@lovethe88.com,"
212.219.9288 "
Episty," $10,000+ ",None,$100 - $149,"""Freelancer""","London,",None,https://clutch.co/profile/episty,https://episty.com/,hi@episty.com,"
+44 20 7912 0141 "
Bestfit Mobile, Undisclosed,None,$50 - $99,"""10 - 49""","Austin,",TX,https://clutch.co/profile/bestfit-mobile,http://bestfitmobile.com/,info@bestfitmobile.com,"
888.248.0660 "
ClickNet, Undisclosed,None,None,"""2 - 9""","Cairo,",None,https://clutch.co/profile/clicknet,http://www.clicknet-eg.com,sales@clicknet-eg.com,"
(+2) 010 666 40 972 "
JKL Technologies Private Limited," $1,000+ ",None,< $25,"""2 - 9""","Chennai,",None,https://clutch.co/profile/jkl-technologies-private,http://www.jkltech.in,marketing@jkltech.in,"
9884143965 "
RailsCarma," $5,000+ ",None,< $25,"""50 - 249""","Brooklyn,",NY,https://clutch.co/profile/railscarma,https://www.railscarma.com,sales@railscarma.com,"
254.207.0727 "
Lateral Inc.," $5,000+ ",None,$50 - $99,"""50 - 249""",None,None,https://clutch.co/profile/lateral,http://www.lateral-inc.com,hello@lateral-inc.com,"
 "
"JTnet, Inc.", Undisclosed,None,$50 - $99,"""10 - 49""","Decatur,",IL,https://clutch.co/profile/jtnet,http://www.jtnetinc.com,support@jtnetinc.com,"
(217) 425-2588 "
Paper Tiger, Undisclosed,None,$150 - $199,"""10 - 49""","Ridgewood,",NJ,https://clutch.co/profile/paper-tiger,http://papertiger.com,info@papertiger.com,"
(201) 465-2500 "
The Jibe," $50,000+ ",None,$100 - $149,"""10 - 49""","Vancouver,",None,https://clutch.co/profile/jibe,https://thejibe.com,go@thejibe.com,"
+1-877-866-5423 "
iCoreThink Technologies," $1,000+ ",None,< $25,"""10 - 49""","Bhavnagar,",None,https://clutch.co/profile/icorethink-technologies,http://www.icorethink.com,info@icorethink.com,"
(+91) 9904565698 "
Emorphis Technology," $1,000+ ",None,< $25,"""50 - 249""","Indore,",None,https://clutch.co/profile/emorphis-technology,http://emorphis.com/,navin.pandey@emorphis.com,"
 "
Icecube Digital, Undisclosed,None,$25 - $49,"""10 - 49""",None,None,https://clutch.co/profile/icecube-digital,http://icecubedigital.com/,bhavin@icecubedigital.com,"
 "
24NXT, Undisclosed,None,$25 - $49,"""10 - 49""","Thrissur,",None,https://clutch.co/profile/24nxt,http://www.24nxt.com,mail@24nxt.com,"
9.14.873290101 "
Etrok," $50,000+ ",None,$50 - $99,"""10 - 49""","Moscow,",None,https://clutch.co/profile/etrok,http://etrok.ru,sp@etrok.ru,"
+7 905 863-31-73 "
Atomic Design & Consulting," $10,000+ ",None,$100 - $149,"""10 - 49""","Plano,",TX,https://clutch.co/profile/atomic-design-consulting,https://www.atomicdc.com/,billing@atomicdc.com,"
972-668-3867 "
Wave Digital," $10,000+ ",5,$100 - $149,"""10 - 49""","Melbourne,",None,https://clutch.co/profile/wave-digital-1,http://wavedigital.com.au/,contact@wavedigital.com.au,"
61 3 9021 7490 "
Blue Sky Agency, Undisclosed,None,$150 - $199,"""50 - 249""","Atlanta,",GA,https://clutch.co/profile/blue-sky-agency,http://blueskyagency.com/,,"
404.876.0202 "
Upstream Marketing , Undisclosed,None,$100 - $149,"""2 - 9""","Houston,",TX,https://clutch.co/profile/upstream-marketing,http://www.upstreammarketing.net,brian@upstreammarketing.net,"
832.594.5390 "
ThermoDynamo, Undisclosed,None,$50 - $99,"""2 - 9""","Hopkins,",MN,https://clutch.co/profile/thermodynamo,http://www.thermodynamo.com,contact@thermodynamo.com,"
612.250.2828 "
Newgenray Techn., Undisclosed,None,$25 - $49,"""10 - 49""",None,None,https://clutch.co/profile/newgenray-techn,http://www.newgenray.com/,,"
 "
SkyPlanner LLC, Undisclosed,None,$100 - $149,"""10 - 49""","Miami,",FL,https://clutch.co/profile/skyplanner,http://www.theskyplanner.com,team@theskyplanner.com,"
305.814.7597 "
Treeline," $50,000+ ",None,None,"""10 - 49""","San Diego,",CA,https://clutch.co/profile/treeline,http://treelineinteractive.com/,sales@treelineinteractive.com,"
800.764.4876 "
Yugasa Software Labs," $5,000+ ",None,< $25,"""50 - 249""","Gurgaon,",None,https://clutch.co/profile/yugasa-software-labs,http://www.yugasa.com,contact@yugasa.com,"
91 8800522257 "
Expresscommerce LLC, Undisclosed,None,None,"""10 - 49""","Chicago,",IL,https://clutch.co/profile/expresscommerce,http://expresscommerce.co/,sales@expresscommerce.co,"
1-847-452-9538 "
Infinite Web Designs, Undisclosed,None,$100 - $149,"""2 - 9""","Danbury,",CT,https://clutch.co/profile/infinite-web-designs,http://www.infinitewebdesigns.com,info@infinitewebdesigns.com,"
203.307.5107 "
JDM Web Technologies," $1,000+ ",None,< $25,"""250 - 999""","New Delhi,",None,https://clutch.co/profile/jdm-web-technologies,https://www.jdmwebtechnologies.com/,marketing@jdmwebtechnologies.com,"
9871530322 "
SSD Software Solutions, Undisclosed,None,$25 - $49,"""10 - 49""","Los Angeles,",CA,https://clutch.co/profile/ssd-software-solutions,http://www.ssdsoftwaresolutions.com/,info@ssdsoftwaresolutions.com,"
310.461.1490 "
Team Elite Group, Undisclosed,5,$50 - $99,"""2 - 9""","Biella,",None,https://clutch.co/profile/team-elite-group,http://www.teamelitegroup.net,info@teamelitegroup.net,"
 "
WebElevated," $1,000+ ",None,None,"""10 - 49""","Middleton,",MA,https://clutch.co/profile/webelevated,https://www.webelevated.com,sales@webelevated.com,"
617.807.0155 "
Singsys," $5,000+ ",None,$25 - $49,"""50 - 249""","High Street Centre,",None,https://clutch.co/profile/singsys,https://www.singsys.com,info@singsys.com,"
65.6561.3900 "
Tvisha Technologies Inc," $1,000+ ",None,$25 - $49,"""50 - 249""","Edison,",NJ,https://clutch.co/profile/tvisha-technologies,http://www.tvisha.com,info@tvisha.com,"
732.654.0056 "
Tech Trend, Undisclosed,None,None,"""2 - 9""","Bangalore ,",None,https://clutch.co/profile/tech-trend,http://www.techtrendsolutions.com,support@techtrendsolutions.com,"
+91-80 - 6599 1511 "
iTo," $5,000+ ",None,$25 - $49,"""10 - 49""","Kaunas,",None,https://clutch.co/profile/ito,http://www.ito.lt/en/,info@iTo.lt,"
+370 676 10015 "
BytePace," $5,000+ ",5,$25 - $49,"""10 - 49""","Omsk,",None,https://clutch.co/profile/bytepace,http://bytepace.com/,call@bytepace.com,"
 "
Dragon Eye Design, Undisclosed,None,$50 - $99,"""2 - 9""","Austin,",TX,https://clutch.co/profile/dragon-eye-design,http://dragoneyedesign.com,sales@dragoneyedesign.com,"
888.222.3124 "
Albus Technologies, Undisclosed,None,None,"""10 - 49""","Bhubaneswar,",None,https://clutch.co/profile/albus-technologies,http://www.albustechnologies.com,info@albustechnologies.com,"
0674.2585.995 "
Bonoboz," $1,000+ ",None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/bonoboz,http://www.bonoboz.in/,contactus@bonoboz.in,"
+91 971-285-7121 "
Imenso Software Pvt. Ltd., Undisclosed,None,$50 - $99,"""10 - 49""","Gurgaon,",None,https://clutch.co/profile/imenso-software,http://www.imensosoftware.com,manish@imensosoftware.com,"
91.999.025.5523 "
Brown Box, Undisclosed,None,$150 - $199,"""10 - 49""","Sydney,",None,https://clutch.co/profile/brown-box,http://www.brownbox.net.au/,info@brownbox.net.au,"
61.2.8811.5572 "
Imprezzio Global, Undisclosed,None,$25 - $49,"""50 - 249""","Cluj-Napoca,",None,https://clutch.co/profile/imprezzio-global,http://imprezzioglobal.com,office.cluj@imprezzio.com,"
40 (364) 881.355 "
Raster , Undisclosed,None,$150 - $199,"""10 - 49""","Las Vegas,",NV,https://clutch.co/profile/raster,http://www.raster-media.net/,sales@rastermedia.com,"
702.943.1832 "
Business Technologies, Undisclosed,None,None,"""10 - 49""","Lahore,",None,https://clutch.co/profile/business-technologies,http://www.biztec.com.pk/,info@biztec.com.pk,"
(+92-42) 3575-9564/1093 "
ProbityVenture Mobile and Website Experts, Undisclosed,None,$25 - $49,"""10 - 49""",None,None,https://clutch.co/profile/probityventure-mobile-website-experts,http://probityventure.com/web,ram.mendhe@gmail.com,"
 "
PNN Soft, Undisclosed,None,$25 - $49,"""50 - 249""","Kiev ,",None,https://clutch.co/profile/pnn-soft,http://www.pnnsoft.com,j.rybalkina@pnn.in.ua,"
+ 38-044-239-9897 "
Sproutbox Media, Undisclosed,None,$100 - $149,"""2 - 9""","Portland,",OR,https://clutch.co/profile/sproutbox-media,https://sproutboxmedia.com/,hello@sproutboxmedia.com,"
503.610.3560 "
Punicapp, Undisclosed,None,< $25,"""10 - 49""","Moscow,",None,https://clutch.co/profile/punicapp,http://www.punicapp.com,info@punicapp.com,"
+7.923.775.43.19 "
Aimax Provider, Undisclosed,None,$25 - $49,"""10 - 49""","Mumbai,",None,https://clutch.co/profile/aimax-provider,http://www.aimaxprovider.org,aimaxproviderorg@gmail.com,"
 "
SL IT Solutions, Undisclosed,None,< $25,"""10 - 49""",None,None,https://clutch.co/profile/sl-it-solutions,http://www.slitsolutions.com,sales@slitsolutions.com,"
+91 9716690985 "
Vincent IT Inc.," $10,000+ ",None,$25 - $49,"""10 - 49""",None,None,https://clutch.co/profile/vincent-it,http://vincentit.com/,info@vincentit.com,"
 "
Grupa Etendard, Undisclosed,None,$25 - $49,"""10 - 49""","Warszawa,",None,https://clutch.co/profile/grupa-etendard,http://etendard.pl,t@etendard.pl,"
+48516194386 "
Estina," $5,000+ ",None,$25 - $49,"""10 - 49""","Vilnius,",None,https://clutch.co/profile/estina,http://www.estina.com/,hello@estina.com,"
+370 680 76396 "
VIsion Vivante LLP," $1,000+ ",None,< $25,"""10 - 49""","Panchkula,",None,https://clutch.co/profile/vision-vivante-llp,http://visionvivante.com/,info@visionvivante.com,"
9915103211 "
"Aciron Consulting, Inc.", Undisclosed,None,$150 - $199,"""10 - 49""","Cambridge,",MA,https://clutch.co/profile/aciron-consulting,http://www.aciron.com/,info@aciron.com,"
617.245.0497 "
Aelius Venture Pvt. Ltd," $1,000+ ",None,< $25,"""50 - 249""","Nadiad,",None,https://clutch.co/profile/aelius-venture,https://www.aeliusventure.com,apps@aeliusventure.com,"
+919426109027 "
MetaOption," $10,000+ ",None,$25 - $49,"""50 - 249""","Jersey City,",NJ,https://clutch.co/profile/metaoption,http://www.metaoption.com,info@metaoption.com,"
201.377.3150 "
"design loft, inc.", Undisclosed,None,$50 - $99,"""2 - 9""","Plainfield,",IL,https://clutch.co/profile/design-loft,http://www.designloftinc.com/,info@designloftinc.com,"
630.362.4099 "
Egress Group," $25,000+ ",None,$200 - $300,"""10 - 49""","Tachbrook Park,",None,https://clutch.co/profile/egress-group,http://www.egressgroup.co.uk/,contact@bramblehub.co.uk,"
+44 (0) 1926 831 625 "
Leanometry," $10,000+ ",None,$100 - $149,"""2 - 9""","Santa Monica,",CA,https://clutch.co/profile/leanometry,http://leanometry.com,hello@leanometry.com,"
888.228.1090 "
"Bayinteractive, Inc.", Undisclosed,None,$100 - $149,"""10 - 49""","San Francisco,",CA,https://clutch.co/profile/bayinteractive,http://www.bayinteractive.com,info@bayinteractive.com,"
415.529.5000 "
Mint Chip," $5,000+ ",None,$50 - $99,"""10 - 49""","Skokie,",IL,https://clutch.co/profile/mint-chip,http://thinkmintchip.com/,,"
 "
StartLightSoft Web Studio," $5,000+ ",None,$25 - $49,"""10 - 49""","Palm Coast,",FL,https://clutch.co/profile/startlightsoft-web-studio,http://www.startlightsoft.com,info@startlightsoft.com,"
+1 732 567-5358 "
AirTight Design, Undisclosed,None,$100 - $149,"""10 - 49""","Atlanta,",GA,https://clutch.co/profile/airtight-design,http://www.airtightdesign.com/,,"
404.524.2621 "
Grace Lab," $1,000+ ",None,$25 - $49,"""10 - 49""","Lviv,",None,https://clutch.co/profile/grace-lab,http://gracelab.co,info@gracelab.co,"
+380 63 068 25 16 "
WideVision Technologies ," $1,000+ ",None,< $25,"""50 - 249""","Los Angeles,",CA,https://clutch.co/profile/widevision-technologies,http://www.widevisiontechnologies.com,info@widevisiontechnologies.com,"
323.325.6735 "
Intelgain Technologies," $1,000+ ",None,$25 - $49,"""50 - 249""","Sanpada, Navimumbai,",None,https://clutch.co/profile/intelgain-technologies,http://www.intelgain.com,contactus@intelegain.com,"
022-41516111 "
L7 Creative, Undisclosed,None,None,"""10 - 49""","Carlsbad,",CA,https://clutch.co/profile/l7-creative,http://www.L7Creative.com,info@L7Creative.com,"
760.931.0777 "
Conkurent LLC, Undisclosed,None,None,"""10 - 49""","Zaporizhzhya,",None,https://clutch.co/profile/conkurent,http://www.conkurent.com,,"
+1 (224) 548-8594 "
Leftshift Technologies Pvt Ltd, Undisclosed,None,$25 - $49,"""10 - 49""","Pune,",None,https://clutch.co/profile/leftshift-technologies,http://leftshift.io,hi@leftshift.io,"
91.787.567.0066 "
iSquare Technologies," $1,000+ ",None,< $25,"""10 - 49""","Ahmedabad,",None,https://clutch.co/profile/isquare-technologies,https://www.isquaretechnologies.com/,info@isquaretechnologies.com,"
 "
Systematix Infotech Pvt. Ltd, Undisclosed,None,None,"""50 - 249""","Gurgaon,",None,https://clutch.co/profile/systematix-infotech,http://www.systematixinfotech.com/,aj@systematixinfotech.com,"
+91-9713199178 "
Amtex Systems, Undisclosed,None,None,"""50 - 249""","New York,",NY,https://clutch.co/profile/amtex-systems,http://www.amtexqa.com,info@amtexsystems.com,"
212.269.6448 "
Baymediasoft Technologies," $1,000+ ",None,< $25,"""50 - 249""","Van Nuys,",CA,https://clutch.co/profile/baymediasoft-technologies,http://www.baymediasoft.com,sales@baymediasoft.com,"
+1-201-644-5306 "
I LIKE ART," $5,000+ ",None,$25 - $49,"""10 - 49""","Warsaw,",None,https://clutch.co/profile/ilikeart,https://ilike-art.com,studio@ilike-art.com,"
0048 531 061 000 "
ForeFront Web," $5,000+ ",None,$100 - $149,"""10 - 49""","Dublin,",OH,https://clutch.co/profile/forefront-web,http://www.forefrontweb.com,info@forefrontweb.com,"
614.886.4000 "
QaiWare, Undisclosed,None,$50 - $99,"""10 - 49""","Sofia,",None,https://clutch.co/profile/qaiware,http://www.qaiware.com,sales@qaiware.com,"
+359884147167 "
G3 Group, Undisclosed,None,$100 - $149,"""10 - 49""","Baltimore,",MD,https://clutch.co/profile/g3-group,http://www.g3group.com/,dan@g3group.com,"
800.783.1799 "
Amphetamobile, Undisclosed,None,$150 - $199,"""2 - 9""","Upper Darby,",PA,https://clutch.co/profile/amphetamobile,http://www.amphetamobile.com/,inquiries@amphetamobile.com,"
215.475.5176 "
Antelope Web, Undisclosed,None,$100 - $149,"""2 - 9""","Milford,",CT,https://clutch.co/profile/antelope-web,http://www.antelopeweb.com,webmaster@antelopeweb.com,"
203.283.7466 "
Webrecks Technologies, Undisclosed,None,< $25,"""2 - 9""","Jaipur,",None,https://clutch.co/profile/webrecks-technologies,http://www.webrecks.com,admin@webrecks.com,"
9982233488 "
ViableType, Undisclosed,None,$100 - $149,"""2 - 9""","Minneapolis,",MN,https://clutch.co/profile/viabletype,http://viabletype.com,,"
 "
Infinite Leap," $5,000+ ",None,$25 - $49,"""10 - 49""","Novi Sad,",None,https://clutch.co/profile/infinite-leap,http://www.infiniteleap.co,hi@infiniteleap.co,"
 "
Origzo , Undisclosed,None,$25 - $49,"""50 - 249""","San Francisco,",CA,https://clutch.co/profile/origzo,http://www.origzo.com,bizdev@origzo.com,"
415.871.0487 "
Codulation Technologies," $1,000+ ",None,< $25,"""10 - 49""","Dehradun,",None,https://clutch.co/profile/codulation-technologies,http://www.codulation.com,sales@codulation.com,"
+91-9711889440 "
NadoCRM, Undisclosed,None,$25 - $49,"""2 - 9""","Kiev,",None,https://clutch.co/profile/nadocrm,http://www.nadocrm.com,info@nadocrm.com,"
 "
Hum Creative, Undisclosed,None,$200 - $300,"""2 - 9""","Seattle,",WA,https://clutch.co/profile/hum-creative,http://humcreative.com,hi@humcreative.com,"
206.624.1061 "
ecomZera, Undisclosed,None,< $25,"""10 - 49""","Hyderabad,",None,https://clutch.co/profile/ecomzera,http://www.ecomzera.com,sales@ecomzera.com,"
91.40.6682.3262 "
Xelium Technologies ," $5,000+ ",None,< $25,"""10 - 49""","Gurgaon,",None,https://clutch.co/profile/xelium-technologies,http://www.xeliumtech.com,sales@xeliumtech.com,"
+91 880 046 4848 "
Responza," $1,000+ ",None,$25 - $49,"""10 - 49""","Seattle,",WA,https://clutch.co/profile/responza,http://responza.com/,solutions@responza.com,"
206.762.5100 "
"MISNet, Inc.", Undisclosed,None,None,"""50 - 249""","Singapore ,",None,https://clutch.co/profile/misnet,http://www.misnet.com.ph,sales@misnet.com.ph,"
+65 63299717 "
Total I.T. Software Solutions Pvt. Ltd., Undisclosed,None,None,"""50 - 249""","New Delhi,",None,https://clutch.co/profile/total-it-software-solutions,http://tiss.co.in/,contact@tiss.co.in,"
+91-11-2583-2289/2583-3253 "
Apptraction, Undisclosed,None,None,"""50 - 249""","New York,",NY,https://clutch.co/profile/apptraction,http://www.apptraction.com/,contact@apptraction.com,"
800.827.2037 "
Impart Creative," $5,000+ ",None,$100 - $149,"""2 - 9""","Philadelphia,",PA,https://clutch.co/profile/impart-creative,https://impartcreative.com/,hello@impartcreative.com,"
215.490.9817 "
Impact Technology Software Development, Undisclosed,None,$50 - $99,"""2 - 9""","Kendal,",None,https://clutch.co/profile/impact-technology-software-development,http://www.impacttechnology.co.uk/software-development,sales@impacttechnology.co.uk,"
01539 822667 "
C. S. Tech Info Solutions," $1,000+ ",None,$25 - $49,"""10 - 49""","Noida,",None,https://clutch.co/profile/c-s-tech-info-solutions,http://www.csquaretech.com,manish@cstech.in,"
9971125511 "
Reontek IT Systems," $1,000+ ",None,$25 - $49,"""10 - 49""","Delhi,",None,https://clutch.co/profile/reontek-it-systems,http://www.reontek.com/,sales@reontek.com,"
+91 7895256177 "
